range,posture,start,end,
180,Lying,5148258,5149942,
180,Lying,5148258,5149969,
180,Lying,5148258,5149979,
180,Lying,5148258,5149995,
180,Lying,5148258,5150008,
180,Lying,5148258,5150021,
180,Lying,5148258,5150036,
180,Lying,5148258,5150050,
180,Lying,5148258,5150066,
180,Lying,5148258,5150076,
180,Lying,5148258,5150090,
180,Lying,5148258,5150105,
180,Lying,5148258,5150118,
180,Lying,5153784,5153800,
180,Lying,5153784,5153813,
180,Lying,5153784,5153826,
180,Lying,5153784,5153842,
180,Lying,5153784,5153852,
180,Lying,5153784,5153870,
180,Lying,5153784,5153882,
180,Lying,5153784,5153895,
180,Lying,5153784,5153910,
180,Lying,5153784,5153924,
180,Lying,5153784,5153939,
180,Lying,5153784,5153952,
180,Lying,5153784,5153964,
180,Lying,5153784,5153982,
180,Lying,5153784,5153992,
180,Lying,5153784,5154008,
180,Lying,5153784,5154021,
180,Lying,5153784,5154034,
180,Lying,5153784,5154050,
180,Lying,5153784,5154063,
180,Lying,5153784,5154079,
180,Lying,5153784,5154093,
180,Lying,5153784,5154103,
180,Lying,5153784,5154118,
180,Lying,5153784,5154131,
180,Lying,5153784,5154145,
180,Lying,5153784,5154161,
180,Lying,5153784,5154173,
180,Lying,5153784,5154190,
180,Lying,5153784,5154203,
180,Lying,5153784,5154213,
180,Lying,5153784,5154229,
180,Lying,5153784,5154242,
180,Lying,5153784,5154258,
180,Lying,5153784,5154272,
180,Lying,5153784,5154284,
180,Lying,5153784,5154316,
180,Lying,5153784,5154329,
180,Lying,5153784,5154340,
180,Lying,5153784,5154353,
180,Lying,5153784,5154369,
180,Lying,5153784,5154382,
180,Lying,5153784,5154396,
180,Lying,5153784,5154411,
180,Lying,5153784,5154421,
180,Lying,5153784,5154435,
180,Lying,5153784,5154451,
180,Lying,5153784,5154463,
180,Lying,5153784,5154480,
180,Lying,5153784,5154493,
180,Lying,5153784,5154506,
180,Lying,5153784,5154522,
180,Lying,5153784,5154532,
180,Lying,5153784,5154550,
180,Lying,5153784,5154562,
180,Lying,5153784,5154575,
180,Lying,5153784,5154590,
180,Lying,5153784,5154604,
180,Lying,5153784,5154619,
180,Lying,5153784,5154632,
180,Lying,5153784,5154642,
180,Lying,5153784,5154661,
180,Lying,5153784,5154672,
180,Lying,5153784,5154685,
180,Lying,5153784,5154701,
180,Lying,5153784,5154714,
180,Lying,5153784,5154729,
180,Lying,5153784,5154743,
180,Lying,5153784,5154754,
180,Lying,5153784,5154772,
180,Lying,5153784,5154783,
180,Lying,5153784,5154798,
180,Lying,5153784,5154811,
180,Lying,5153784,5154825,
180,Lying,5153784,5154840,
180,Lying,5153784,5154853,
180,Lying,5153784,5154870,
180,Lying,5153784,5154880,
180,Lying,5153784,5154893,
180,Lying,5153784,5154909,
180,Lying,5153784,5154922,
180,Lying,5153784,5154938,
180,Lying,5153784,5154952,
180,Lying,5153784,5154964,
180,Lying,5153784,5154980,
180,Lying,5153784,5154991,
180,Lying,5153784,5155009,
180,Lying,5153784,5155019,
180,Lying,5153784,5155033,
180,Lying,5153784,5155049,
180,Lying,5153784,5155062,
180,Lying,5153784,5155075,
180,Lying,5153784,5155091,
180,Lying,5153784,5155101,
180,Lying,5153784,5155120,
180,Lying,5153784,5155130,
180,Lying,5153784,5155148,
180,Lying,5153784,5155160,
180,Lying,5153784,5155173,
180,Lying,5153784,5155188,
180,Lying,5153784,5155202,
180,Lying,5158047,5158064,
180,Lying,5158047,5158076,
180,Lying,5158047,5158087,
180,Lying,5158047,5158106,
180,Lying,5158047,5158116,
180,Lying,5158047,5158131,
180,Lying,5158047,5158145,
180,Lying,5158047,5158158,
180,Lying,5158047,5158168,
180,Lying,5158047,5158187,
180,Lying,5158047,5158203,
180,Lying,5158047,5158216,
180,Lying,5158047,5158226,
180,Lying,5158047,5158242,
180,Lying,5158047,5158255,
180,Lying,5158047,5158268,
180,Lying,5158047,5158285,
180,Lying,5158047,5158298,
180,Lying,5158047,5158308,
180,Lying,5158047,5158327,
180,Lying,5158047,5158342,
180,Lying,5158047,5158353,
180,Lying,5158047,5158366,
180,Lying,5158047,5158382,
180,Lying,5158047,5158395,
180,Lying,5158047,5158409,
180,Lying,5158047,5158434,
180,Lying,5158047,5158453,
180,Lying,5158047,5158477,
180,Lying,5158047,5158506,
180,Lying,5158047,5158535,
180,Lying,5158047,5158545,
180,Lying,5158047,5158558,
180,Lying,5158047,5158575,
180,Lying,5158047,5158588,
180,Lying,5158047,5158603,
180,Lying,5158047,5158617,
180,Lying,5158047,5158630,
180,Lying,5158047,5158645,
180,Lying,5158047,5158656,
180,Lying,5158047,5158674,
180,Lying,5158047,5158685,
180,Lying,5158047,5158704,
180,Lying,5158047,5158714,
180,Lying,5158047,5158727,
180,Lying,5158047,5158737,
180,Lying,5158047,5158756,
180,Lying,5158047,5158767,
180,Lying,5158047,5158786,
180,Lying,5158047,5158796,
180,Lying,5158047,5158811,
180,Lying,5158047,5158824,
180,Lying,5158047,5158838,
180,Lying,5158047,5158853,
180,Lying,5158047,5158866,
180,Lying,5158047,5158883,
180,Lying,5158047,5158896,
180,Lying,5158047,5158906,
180,Lying,5158047,5158922,
180,Lying,5158047,5158935,
180,Lying,5158047,5158948,
180,Lying,5158047,5158965,
180,Lying,5158047,5158977,
180,Lying,5158047,5158993,
180,Lying,5158047,5159007,
180,Lying,5158047,5159022,
180,Lying,5158047,5159032,
180,Lying,5158047,5159046,
180,Lying,5158047,5159062,
180,Lying,5158047,5159075,
180,Lying,5158047,5159088,
180,Lying,5158047,5159104,
180,Lying,5158047,5159114,
180,Lying,5158047,5159133,
180,Lying,5158047,5159144,
180,Lying,5158047,5159156,
180,Lying,5158047,5159173,
180,Lying,5158047,5159186,
180,Lying,5158047,5159201,
180,Lying,5158047,5159215,
180,Lying,5158047,5159225,
180,Lying,5158047,5159243,
180,Lying,5158047,5159255,
180,Lying,5158047,5159267,
180,Lying,5158047,5159283,
180,Lying,5158047,5159297,
180,Lying,5158047,5159312,
180,Lying,5158047,5159325,
180,Lying,5158047,5159342,
180,Lying,5158047,5159354,
180,Lying,5158047,5159365,
180,Lying,5158047,5159380,
180,Lying,5158047,5159394,
180,Lying,5158047,5159407,
180,Lying,5158047,5159422,
180,Lying,5158047,5159439,
180,Lying,5158047,5159452,
180,Lying,5158047,5159464,
180,Lying,5158047,5159504,
180,Lying,5158047,5159521,
180,Lying,5158047,5159533,
180,Lying,5158047,5159546,
180,Lying,5158047,5159563,
180,Lying,5158047,5159576,
180,Lying,5158047,5159586,
180,Lying,5158047,5159602,
180,Lying,5158047,5159615,
180,Lying,5158047,5159628,
180,Lying,5158047,5159644,
180,Lying,5158047,5159657,
180,Lying,5158047,5159668,
180,Lying,5158047,5159687,
180,Lying,5158047,5159697,
180,Lying,5158047,5159710,
180,Lying,5158047,5159726,
180,Lying,5158047,5159739,
180,Lying,5158047,5159755,
180,Lying,5158047,5159768,
180,Lying,5158047,5159779,
180,Lying,5158047,5159794,
180,Lying,5158047,5159808,
180,Lying,5158047,5159823,
180,Lying,5158047,5159836,
180,Lying,5158047,5159849,
180,Lying,5158047,5159866,
180,Lying,5158047,5159878,
180,Lying,5158047,5159889,
180,Lying,5158047,5159915,
180,Lying,5158047,5159934,
180,Lying,5158047,5159947,
