time, Pitch, Yaw, Roll
19.91102, -0.5602303, -38.7278, -0.01978234
19.93844, -0.5532007, -38.76854, 0.06852804
19.96652, -0.5794597, -38.80777, 0.1412742
19.99429, -0.6296288, -38.83477, 0.2074791
20.02162, -0.694925, -38.85829, 0.2846186
20.04999, -0.7878303, -38.88123, 0.3471792
20.07731, -0.9007034, -38.91374, 0.386643
20.10541, -1.057214, -38.95429, 0.4338616
20.13362, -1.264704, -38.97634, 0.4988932
20.16083, -1.545604, -38.98529, 0.6324196
20.18958, -1.879094, -39.00583, 0.798929
20.21623, -2.265809, -39.04174, 0.9061184
20.2442, -2.739954, -39.05991, 1.080465
20.27261, -3.338944, -39.06001, 1.269337
20.30018, -3.964374, -39.0203, 1.512714
20.32807, -4.608702, -38.97223, 1.767354
20.35525, -5.32145, -38.91024, 2.01402
20.38329, -6.093037, -38.83194, 2.366619
20.41147, -6.922601, -38.72361, 2.733303
20.43919, -7.788934, -38.60464, 3.114453
20.46657, -8.714808, -38.48384, 3.502578
20.49471, -9.697162, -38.31702, 3.950271
20.52274, -10.79288, -38.11273, 4.423945
20.54965, -11.99424, -37.85508, 4.941297
20.5774, -13.29277, -37.53165, 5.495581
20.60549, -14.68589, -37.13639, 6.079735
20.63361, -16.18189, -36.6535, 6.67071
20.66115, -17.76441, -36.05701, 7.325712
20.68903, -19.32677, -35.37738, 7.9429
20.71628, -20.88401, -34.65787, 8.487625
20.74452, -22.44638, -33.82286, 9.009156
20.7725, -24.00617, -32.90298, 9.517439
20.8004, -25.53465, -31.92672, 9.961761
20.82877, -27.02299, -30.91631, 10.38586
20.85616, -28.49401, -29.87874, 10.7373
20.88344, -29.9596, -28.85546, 11.13982
20.91178, -31.40813, -27.87663, 11.54
20.93985, -32.74792, -26.96903, 11.89473
20.9671, -33.93979, -26.20535, 12.15836
20.99502, -35.06735, -25.50012, 12.38838
21.02205, -36.20936, -24.80254, 12.58008
21.05171, -37.24276, -24.15284, 12.7362
21.07821, -38.18392, -23.44266, 12.87069
21.10504, -39.10682, -22.75136, 12.94799
21.13285, -39.92411, -22.09855, 13.02037
21.16061, -40.71437, -21.49838, 13.04601
21.19688, -41.4107, -20.94778, 13.09438
21.22007, -41.96667, -20.43198, 13.09351
21.25077, -42.4831, -19.98408, 13.04898
21.2766, -42.92237, -19.61562, 13.07355
21.29664, -43.31607, -19.37962, 13.05805
21.32327, -43.71269, -19.3074, 13.09841
21.35172, -44.03754, -19.42961, 13.13933
21.37934, -44.34504, -19.61196, 13.25845
21.40803, -44.65997, -19.90679, 13.46008
21.43661, -44.99521, -20.23934, 13.67642
21.46511, -45.37107, -20.59166, 14.00333
21.49633, -45.74738, -21.06884, 14.3741
21.52078, -46.12031, -21.59664, 14.81573
21.54769, -46.53554, -22.16724, 15.30664
21.57482, -47.02306, -22.7304, 15.83934
21.60564, -47.60048, -23.14888, 16.42474
21.63103, -48.23544, -23.53023, 17.00866
21.65824, -48.87056, -23.89935, 17.59266
21.68706, -49.47038, -24.24441, 18.14068
21.71457, -49.96165, -24.68383, 18.72013
21.7429, -50.35155, -25.23838, 19.27601
21.77225, -50.64464, -25.82319, 19.83175
21.79812, -50.80415, -26.54085, 20.44238
21.82588, -50.86458, -27.40072, 21.03396
21.85519, -50.83435, -28.3051, 21.67543
21.8814, -50.71983, -29.30696, 22.29461
21.90914, -50.48347, -30.33941, 22.93087
21.93718, -50.28946, -31.36358, 23.57981
21.965, -50.06315, -32.3889, 24.23892
21.99367, -49.80335, -33.3489, 24.90793
22.02043, -49.55642, -34.29993, 25.56961
22.05648, -49.25322, -35.29913, 26.22776
22.08139, -48.94833, -36.28453, 26.84131
22.11148, -48.54532, -37.43716, 27.50238
22.14009, -48.10406, -38.49929, 28.03366
22.16988, -47.65869, -39.5652, 28.50044
22.19757, -47.20991, -40.56402, 28.90864
22.22416, -46.85106, -41.42243, 29.26026
22.2532, -46.48669, -42.2214, 29.5741
22.28106, -46.08525, -42.95536, 29.78156
22.30863, -45.68082, -43.6959, 29.94148
22.33739, -45.28724, -44.38108, 30.04429
22.36576, -44.92865, -44.97829, 30.13437
22.39477, -44.58652, -45.53456, 30.16083
22.42255, -44.20665, -46.0747, 30.14618
22.45023, -43.82873, -46.62138, 30.10206
22.47816, -43.42688, -47.17759, 30.08023
22.50635, -43.05611, -47.65927, 30.04541
22.53578, -42.67295, -48.13751, 29.97479
22.5621, -42.26321, -48.6177, 29.93791
22.58895, -41.90397, -49.03761, 29.90265
22.6162, -41.54784, -49.47938, 29.93656
22.64421, -41.18974, -49.92762, 29.94993
22.67248, -40.80207, -50.4271, 29.98293
22.70033, -40.37898, -50.99215, 30.00497
22.72789, -39.93235, -51.54762, 29.98982
22.75637, -39.47437, -52.09451, 29.9582
22.78533, -38.9543, -52.64339, 29.84768
22.81179, -38.41977, -53.1729, 29.71007
22.8399, -37.89772, -53.67204, 29.55048
22.86712, -37.29575, -54.17363, 29.3008
22.90124, -36.68264, -54.66143, 29.03116
22.92169, -36.10386, -55.12816, 28.80792
22.94934, -35.52914, -55.56601, 28.59583
22.97754, -34.98675, -55.98475, 28.39063
23.00546, -34.5021, -56.35983, 28.23174
23.0368, -34.06882, -56.6845, 28.16065
23.06268, -33.69358, -56.95242, 28.09415
23.08941, -33.31166, -57.22077, 28.0213
23.11736, -32.91225, -57.48102, 27.91807
23.14396, -32.513, -57.75357, 27.74907
23.17218, -32.08774, -58.04172, 27.5383
23.20009, -31.65934, -58.31556, 27.27618
23.22821, -31.22363, -58.58638, 27.01622
23.25672, -30.80099, -58.83715, 26.76086
23.28445, -30.40593, -59.07617, 26.49845
23.3119, -29.99189, -59.342, 26.19296
23.3394, -29.55285, -59.63425, 25.84367
23.36701, -29.13066, -59.94888, 25.50235
23.39572, -28.68083, -60.27427, 25.13871
23.42842, -28.22278, -60.56759, 24.68068
23.45092, -27.77833, -60.85492, 24.18584
23.47828, -27.32857, -61.14532, 23.66677
23.5071, -26.89458, -61.40115, 23.10822
23.53391, -26.47665, -61.64453, 22.523
23.56154, -26.02255, -61.86904, 21.89582
23.58955, -25.59759, -62.04404, 21.2238
23.61707, -25.15038, -62.19481, 20.51568
23.64503, -24.69317, -62.31008, 19.77207
23.67286, -24.33457, -62.38705, 19.07856
23.70061, -24.00532, -62.42667, 18.60105
23.72921, -23.72448, -62.43245, 18.15867
23.75638, -23.46438, -62.43932, 17.74149
23.78433, -23.23554, -62.4577, 17.43035
23.81188, -23.05334, -62.46165, 17.18519
23.84001, -22.85322, -62.46617, 16.97746
23.86932, -22.64369, -62.45074, 16.76656
23.89513, -22.42822, -62.43643, 16.53824
23.92355, -22.20186, -62.41165, 16.31154
23.95127, -21.98847, -62.37005, 16.08401
23.97845, -21.79733, -62.34141, 15.87939
24.00628, -21.60691, -62.33274, 15.72699
24.03427, -21.42756, -62.32669, 15.6092
24.06275, -21.25227, -62.32558, 15.49294
24.0899, -21.04278, -62.29963, 15.37196
24.11801, -20.81928, -62.25459, 15.18048
24.1456, -20.56153, -62.20662, 14.95682
24.17392, -20.27443, -62.13408, 14.70916
24.2015, -19.9791, -62.05182, 14.39495
24.22932, -19.65759, -61.96211, 14.10742
24.25666, -19.31485, -61.84307, 13.8103
24.28475, -18.96606, -61.71038, 13.46058
24.31265, -18.57999, -61.56502, 13.04926
24.33998, -18.22692, -61.43783, 12.56682
24.36804, -17.88055, -61.32052, 12.15529
24.39691, -17.55957, -61.20413, 11.78943
24.42397, -17.29032, -61.11649, 11.47604
24.45204, -17.06846, -61.03782, 11.24024
24.47951, -16.89087, -60.97296, 11.03105
24.50752, -16.75815, -60.90887, 10.90243
24.53528, -16.65927, -60.8663, 10.84348
24.56491, -16.59682, -60.84156, 10.84045
24.59018, -16.58739, -60.83299, 10.91937
24.618, -16.64956, -60.87328, 11.1665
24.64528, -16.86598, -60.92801, 11.7469
24.67368, -17.20329, -61.03982, 12.56068
24.67368, -17.5954, -61.22301, 13.52926
24.67368, -18.02765, -61.50343, 14.67993
24.67368, -18.51964, -61.85284, 15.96686
24.67368, -19.05935, -62.23507, 17.37835
24.67368, -19.66674, -62.63054, 18.83027
24.67368, -20.26219, -62.98209, 20.27116
24.67368, -20.87608, -63.30175, 21.69037
24.67368, -21.53118, -63.603, 23.07733
24.67368, -22.20187, -63.86801, 24.51041
24.67368, -22.89355, -64.09751, 25.8359
24.67368, -23.59384, -64.29848, 27.06286
24.67368, -24.31095, -64.40083, 28.16963
24.67368, -24.99162, -64.45214, 29.11374
24.67368, -25.62548, -64.46821, 29.94244
24.67368, -26.21755, -64.44366, 30.6615
24.67368, -26.75278, -64.44308, 31.23341
24.67368, -27.20426, -64.46861, 31.70859
24.67368, -27.58417, -64.49857, 32.06916
24.67368, -27.85746, -64.54946, 32.30892
24.67368, -28.08073, -64.55897, 32.48055
24.67368, -28.22004, -64.56117, 32.49667
24.67368, -28.20605, -64.57547, 32.3679
24.67368, -28.08305, -64.59866, 32.08693
24.67368, -27.83719, -64.65552, 31.70755
24.67368, -27.50093, -64.71939, 31.17309
24.67368, -27.14588, -64.78239, 30.63916
24.67368, -26.79455, -64.84055, 30.1587
24.67368, -26.4445, -64.9051, 29.72625
24.67368, -26.05987, -65.00414, 29.26151
24.67368, -25.60426, -65.12856, 28.70918
24.67368, -25.13077, -65.26192, 28.11718
24.67368, -24.63878, -65.40304, 27.46612
24.67368, -24.1551, -65.54538, 26.82613
24.67368, -23.73311, -65.65404, 26.24126
24.67368, -23.33307, -65.74818, 25.68623
24.67368, -22.99547, -65.82269, 25.18183
24.67368, -22.68565, -65.88926, 24.73479
24.67368, -22.41352, -65.95578, 24.33969
24.67368, -22.18645, -66.01244, 23.99722
24.67368, -22.01954, -66.06565, 23.76402
24.67368, -21.89122, -66.11001, 23.62245
24.67368, -21.77858, -66.15862, 23.47364
24.67368, -21.67724, -66.20816, 23.3847
24.67368, -21.60592, -66.2418, 23.32984
24.67368, -21.50464, -66.29612, 23.23801
24.67368, -21.40429, -66.33242, 23.05899
24.67368, -21.30002, -66.38363, 22.87609
24.67368, -21.20971, -66.42621, 22.76588
24.67368, -21.12238, -66.43086, 22.66738
24.67368, -21.03621, -66.43567, 22.48279
24.67368, -20.95174, -66.43457, 22.31553
24.67368, -20.90247, -66.41765, 22.15178
24.67368, -20.82657, -66.39606, 21.98979
24.67368, -20.78133, -66.33765, 21.87045
24.67368, -20.75448, -66.27595, 21.73188
24.67368, -20.71227, -66.22433, 21.64958
24.67368, -20.70967, -66.17553, 21.53269
24.67368, -20.67511, -66.15971, 21.44954
24.67368, -20.64974, -66.14273, 21.41731
24.67368, -20.62204, -66.13616, 21.3348
24.67368, -20.60489, -66.13285, 21.34109
24.67368, -20.61458, -66.10343, 21.36692
24.67368, -20.6074, -66.08716, 21.38694
24.67368, -20.62574, -66.05189, 21.42255
24.67368, -20.63811, -66.03715, 21.40781
24.67368, -20.65501, -66.03728, 21.46837
24.67368, -20.69039, -66.01765, 21.5179
24.67368, -20.70079, -66.00652, 21.4772
24.67368, -20.72105, -65.96925, 21.48291
24.67368, -20.75782, -65.93185, 21.43526
24.67368, -20.7749, -65.90224, 21.46895
24.67368, -20.79949, -65.84188, 21.40613
24.67368, -20.79749, -65.81438, 21.36303
24.67368, -20.80912, -65.77756, 21.36056
24.67368, -20.80381, -65.77319, 21.32076
24.67368, -20.80527, -65.76841, 21.34103
24.67368, -20.80821, -65.75613, 21.26174
24.67368, -20.80427, -65.77106, 21.25712
24.67368, -20.80117, -65.77957, 21.29438
24.67368, -20.76711, -65.80406, 21.24698
24.67368, -20.7375, -65.80321, 21.19516
24.67368, -20.70805, -65.79915, 21.15807
24.67368, -20.68495, -65.80302, 21.15706
24.67368, -20.67128, -65.80186, 21.13107
24.67368, -20.65743, -65.82839, 21.07625
24.67368, -20.69184, -65.82612, 21.15986
24.67368, -20.70626, -65.81379, 21.19815
24.67368, -20.69771, -65.78844, 21.22251
24.67368, -20.68151, -65.77327, 21.16495
24.67368, -20.68226, -65.78101, 21.15903
24.67368, -20.71481, -65.77738, 21.22632
24.67368, -20.71683, -65.79741, 21.23961
24.67368, -20.74264, -65.84286, 21.364
24.67368, -20.78662, -65.90916, 21.55812
24.67368, -20.80231, -65.99277, 21.72457
24.67368, -20.80981, -66.04308, 21.82956
24.67368, -20.83776, -66.09554, 21.97852
24.67368, -20.8757, -66.11412, 22.17555
24.67368, -20.88138, -66.12417, 22.19349
24.67368, -20.84984, -66.13587, 22.15668
24.67368, -20.80693, -66.14929, 22.07756
24.67368, -20.77855, -66.16201, 22.04132
24.67368, -20.75282, -66.14771, 21.92118
24.67368, -20.72898, -66.13569, 21.88079
24.67368, -20.71727, -66.10111, 21.8374
24.67368, -20.67137, -66.07008, 21.67439
24.67368, -20.64329, -66.02634, 21.59231
24.67368, -20.62031, -65.98015, 21.48837
24.67368, -20.57684, -65.97023, 21.38256
24.67368, -20.54462, -65.98128, 21.3354
24.67368, -20.50272, -66.04552, 21.38245
24.67368, -20.47025, -66.11552, 21.4618
24.67368, -20.47169, -66.19826, 21.48756
24.67368, -20.47235, -66.24854, 21.54489
24.67368, -20.45833, -66.26999, 21.51775
24.67368, -20.43208, -66.28022, 21.51183
24.67368, -20.39783, -66.27773, 21.47333
24.67368, -20.36613, -66.29624, 21.38003
24.67368, -20.34543, -66.30409, 21.3335
24.67368, -20.3395, -66.30193, 21.31921
24.67368, -20.29865, -66.27544, 21.20192
24.67368, -20.25616, -66.20321, 21.02836
24.67368, -20.21478, -66.13351, 20.81894
24.67368, -20.16945, -66.08173, 20.6858
24.67368, -20.13044, -66.05733, 20.56108
24.67368, -20.11465, -66.07128, 20.45722
24.67368, -20.11417, -66.0817, 20.43579
24.67368, -20.07273, -66.09486, 20.28491
24.67368, -20.02666, -66.10723, 20.23206
24.67368, -20.03008, -66.11176, 20.19993
24.67368, -20.00208, -66.13905, 20.10245
24.67368, -19.98994, -66.16251, 20.12982
24.67368, -20.01855, -66.21082, 20.22657
24.67368, -20.01276, -66.2755, 20.28978
24.67368, -20.03233, -66.27867, 20.2867
24.67368, -20.03772, -66.29375, 20.20454
24.67368, -20.04958, -66.32828, 20.37562
24.67368, -20.0365, -66.36605, 20.45158
24.67368, -20.01989, -66.43593, 20.55109
24.67368, -20.06512, -66.47352, 20.69238
24.67368, -20.08426, -66.53463, 20.78407
24.67368, -20.1054, -66.60516, 20.89634
24.67368, -20.08618, -66.66747, 20.89392
24.67368, -20.04965, -66.7304, 20.83422
24.67368, -20.01926, -66.7774, 20.74232
24.67368, -19.97211, -66.8037, 20.58477
24.67368, -19.95163, -66.80355, 20.55106
24.67368, -19.92819, -66.80765, 20.44634
24.67368, -19.89972, -66.82227, 20.42218
24.67368, -19.90497, -66.82679, 20.42564
24.67368, -19.91706, -66.85485, 20.38976
24.67368, -19.95042, -66.86716, 20.50197
24.67368, -19.96321, -66.86567, 20.5403
24.67368, -19.95264, -66.86124, 20.42013
24.67368, -19.94195, -66.84548, 20.4481
24.67368, -19.94512, -66.83155, 20.44373
24.67368, -19.89312, -66.83699, 20.36376
24.67368, -19.86173, -66.8422, 20.26955
24.67368, -19.83053, -66.83897, 20.18785
24.67368, -19.80726, -66.81378, 20.12169
24.67368, -19.76885, -66.78448, 19.9953
24.67368, -19.70998, -66.77769, 19.90049
24.67368, -19.66408, -66.76819, 19.81419
24.67368, -19.6029, -66.77015, 19.65383
24.67368, -19.53484, -66.76093, 19.53494
24.67368, -19.4858, -66.73138, 19.4236
24.67368, -19.4587, -66.70013, 19.35371
24.67368, -19.43129, -66.66536, 19.25679
24.67368, -19.38534, -66.64248, 19.06777
24.67368, -19.32923, -66.59222, 18.93219
24.67368, -19.28268, -66.53277, 18.75785
24.67368, -19.21062, -66.4935, 18.6329
24.67368, -19.19008, -66.46098, 18.49289
24.67368, -19.17536, -66.47706, 18.30883
24.67368, -19.1514, -66.48817, 18.30737
24.67368, -19.12834, -66.46661, 18.31492
24.67368, -19.07677, -66.44615, 18.26956
24.67368, -19.02511, -66.44421, 18.18913
24.67368, -18.97169, -66.46869, 18.21053
24.67368, -18.91299, -66.50595, 18.21696
24.67368, -18.83106, -66.56782, 18.2035
24.67368, -18.7853, -66.62109, 18.24296
24.67368, -18.76207, -66.69406, 18.33811
24.67368, -18.7902, -66.7943, 18.66684
24.67368, -18.86686, -66.91576, 19.06097
24.67368, -18.95897, -67.10239, 19.55099
24.67368, -19.10013, -67.34057, 20.1843
24.67368, -19.25019, -67.64841, 20.95442
24.67368, -19.4376, -67.99995, 21.85208
24.67368, -19.61771, -68.38997, 22.80052
24.67368, -19.75217, -68.82001, 23.73686
24.67368, -19.85629, -69.27048, 24.65957
24.67368, -19.92396, -69.71329, 25.43
24.67368, -19.97478, -70.14827, 26.16702
24.67368, -20.01607, -70.54385, 26.85993
24.67368, -20.03393, -70.89784, 27.46114
24.67368, -20.04354, -71.19466, 27.94823
24.67368, -20.03275, -71.44449, 28.35657
24.67368, -20.02409, -71.62822, 28.68221
24.67368, -20.00178, -71.76208, 28.83922
24.67368, -19.94308, -71.86686, 28.91709
24.67368, -19.89182, -71.93437, 28.92243
24.67368, -19.84711, -71.98711, 28.84738
24.67368, -19.79526, -72.03214, 28.84399
24.67368, -19.7519, -72.06149, 28.77895
24.67368, -19.70913, -72.1078, 28.74039
24.67368, -19.67755, -72.14215, 28.76233
24.67368, -19.63086, -72.17378, 28.73844
24.67368, -19.5821, -72.19911, 28.73406
24.67368, -19.54327, -72.22423, 28.69877
24.67368, -19.50377, -72.25775, 28.70679
24.67368, -19.47667, -72.27724, 28.73363
24.67368, -19.4435, -72.29667, 28.68859
24.67368, -19.40896, -72.29751, 28.66095
24.67368, -19.38493, -72.27626, 28.53107
24.67368, -19.34973, -72.266, 28.36217
24.67368, -19.31533, -72.24991, 28.27483
24.67368, -19.284, -72.24359, 28.10436
24.67368, -19.22018, -72.27163, 27.8926
24.67368, -19.16257, -72.28946, 27.76466
24.67368, -19.11159, -72.30003, 27.63671
24.67368, -19.04454, -72.30241, 27.46398
24.67368, -18.99968, -72.30222, 27.33578
24.67368, -18.94844, -72.30805, 27.24634
24.67368, -18.88818, -72.31514, 27.10284
24.67368, -18.825, -72.33646, 26.94504
24.67368, -18.78102, -72.36503, 26.82011
24.67368, -18.74351, -72.38511, 26.72854
24.67368, -18.69521, -72.40097, 26.61997
24.67368, -18.63823, -72.40837, 26.47667
24.67368, -18.59259, -72.41302, 26.35817
24.67368, -18.53702, -72.42387, 26.26564
24.67368, -18.47627, -72.44544, 26.17618
24.67368, -18.42204, -72.47572, 26.0437
24.67368, -18.35711, -72.51678, 25.9316
24.67368, -18.28626, -72.54185, 25.8322
24.67368, -18.23094, -72.54802, 25.71577
24.67368, -18.18584, -72.53941, 25.58683
24.67368, -18.16029, -72.51288, 25.50691
24.67368, -18.14185, -72.48836, 25.39407
24.67368, -18.12408, -72.46605, 25.2931
24.67368, -18.10166, -72.4231, 25.18634
24.67368, -18.06961, -72.38483, 25.04599
24.67368, -18.03477, -72.33691, 24.91323
24.67368, -18.00874, -72.29311, 24.75609
24.67368, -17.9831, -72.26854, 24.63894
24.67368, -17.97555, -72.24652, 24.61081
24.67368, -17.97537, -72.23175, 24.56857
24.67368, -17.9676, -72.22231, 24.55741
24.67368, -17.96001, -72.20091, 24.53164
24.67368, -17.93381, -72.18227, 24.43688
24.67368, -17.90745, -72.16457, 24.28673
24.67368, -17.89603, -72.15277, 24.18694
24.67368, -17.88608, -72.14465, 24.14047
24.67368, -17.85581, -72.11643, 24.05314
24.67368, -17.83792, -72.09235, 23.91598
24.67368, -17.81824, -72.07166, 23.8269
24.67368, -17.80826, -72.0323, 23.78387
24.67368, -17.78902, -72.00461, 23.71377
24.67368, -17.75109, -71.98978, 23.62074
24.67368, -17.72131, -71.97971, 23.51746
24.67368, -17.69978, -71.97557, 23.47251
24.67368, -17.6771, -71.97301, 23.43839
24.67368, -17.65426, -71.97631, 23.40041
24.67368, -17.64582, -71.98734, 23.42561
24.67368, -17.63824, -71.99751, 23.44535
24.67368, -17.62464, -72.00342, 23.44136
24.67368, -17.60308, -72.007, 23.41329
24.67368, -17.56066, -72.00443, 23.35334
24.67368, -17.52306, -71.9947, 23.30079
24.67368, -17.47949, -71.99699, 23.21268
24.67368, -17.41911, -72.01161, 23.11592
24.67368, -17.38629, -72.00106, 22.99558
24.67368, -17.35329, -71.99374, 22.90458
24.67368, -17.31297, -71.97945, 22.83649
24.67368, -17.25356, -71.98303, 22.69866
24.67368, -17.18243, -72.01816, 22.53843
24.67368, -17.07072, -72.08714, 22.26308
24.67368, -16.90334, -72.2015, 21.89151
24.67368, -16.69331, -72.33873, 21.41729
24.67368, -16.46114, -72.47073, 20.89478
24.67368, -16.25081, -72.60533, 20.40526
24.67368, -16.02707, -72.75262, 19.87235
24.67368, -15.73767, -72.92685, 19.09138
24.67368, -15.40635, -73.10968, 18.10553
24.67368, -15.03256, -73.30627, 16.9899
24.67368, -14.60257, -73.48449, 15.49402
24.67368, -14.16754, -73.64452, 13.97732
24.67368, -13.75899, -73.78841, 12.55309
24.67368, -13.34495, -73.91819, 11.09553
24.67368, -12.91844, -74.04087, 9.413086
24.67368, -12.44553, -74.19002, 7.713629
24.67368, -11.94446, -74.36143, 5.731555
24.67368, -11.45418, -74.54698, 3.509336
24.67368, -10.99331, -74.74878, 1.307161
24.67368, -10.53403, -74.95016, -0.9065502
24.67368, -10.06876, -75.17339, -3.185613
24.67368, -9.607687, -75.41631, -5.655409
24.67368, -9.169798, -75.6945, -8.258661
24.67368, -8.812961, -75.9797, -10.89813
24.67368, -8.480333, -76.27567, -13.38411
24.70107, -8.240429, -76.56787, -15.7762
24.72994, -8.066404, -76.7879, -17.99537
24.75786, -7.906289, -76.97679, -19.90604
24.78491, -7.783892, -77.12788, -21.66502
24.81334, -7.716173, -77.25117, -23.40376
24.83991, -7.738728, -77.33904, -25.16818
24.86799, -7.796086, -77.35518, -26.63185
24.89695, -7.875469, -77.32002, -27.83985
24.9235, -8.021449, -77.2311, -28.97648
24.95215, -8.208009, -77.12745, -30.04801
24.97983, -8.411742, -76.99961, -30.95251
25.00706, -8.650903, -76.86118, -31.7884
25.03508, -8.903489, -76.7243, -32.53183
25.06264, -9.120118, -76.59367, -33.0946
25.09064, -9.384624, -76.48297, -33.75835
25.11884, 9.668573, -76.37694, -34.41394
25.14599, 9.895329, -76.26519, -34.83678
25.17451, 10.09444, -76.17065, -35.17988
25.20861, 10.29904, -76.10299, -35.56637
25.24023, 10.50753, -76.05495, -35.9785
25.26813, 10.74179, -76.01993, -36.45739
25.28893, 10.94719, -75.98283, -36.82997
25.31909, 11.11672, -75.91684, -37.03463
25.34351, 11.26348, -75.83179, -37.13732
25.37185, 11.39625, -75.74989, -37.20592
25.39935, 11.53254, -75.65189, -37.24755
25.43037, 11.67503, -75.56469, -37.33022
25.45835, 11.80704, -75.47161, -37.37399
25.48745, 11.92175, -75.35748, -37.34182
25.51505, 12.01203, -75.23827, -37.25053
25.54354, 12.09028, -75.11047, -37.11793
25.57348, 12.1633, -74.97527, -36.95117
25.60101, 12.25057, -74.83127, -36.81892
25.62926, 12.32469, -74.6861, -36.65042
25.65714, 12.37068, -74.56604, -36.47208
25.68481, 12.39456, -74.45227, -36.26363
25.71344, 12.41705, -74.33706, -36.04166
25.7409, 12.46715, -74.22749, -35.88842
25.7691, 12.53029, -74.11314, -35.75534
25.79773, 12.586, -73.99442, -35.58871
25.82425, 12.66469, -73.88651, -35.48846
25.85257, 12.7661, -73.79359, -35.4614
25.88028, 12.87582, -73.71333, -35.46886
25.91557, 12.99133, -73.647, -35.5062
25.93601, 13.10585, -73.5858, -35.55072
25.96248, 13.21394, -73.51344, -35.56567
25.99092, 13.31092, -73.42639, -35.5233
26.01877, 13.4005, -73.33916, -35.45231
26.04657, 13.5005, -73.24902, -35.39785
26.07486, 13.60744, -73.14784, -35.3577
26.103, 13.70256, -73.03638, -35.27365
26.13035, 13.77985, -72.91615, -35.1455
26.15764, 13.85268, -72.79793, -35.00237
26.18579, 13.91401, -72.67829, -34.825
26.2137, 13.97205, -72.54307, -34.61711
26.2417, 14.0455, -72.40793, -34.43857
26.27626, 14.12748, -72.27944, -34.28804
26.30738, 14.18583, -72.14786, -34.09418
26.33386, 14.24919, -72.02399, -33.9274
26.36187, 14.32541, -71.91754, -33.8282
26.39171, 14.38282, -71.8259, -33.72873
26.4202, 14.42079, -71.74727, -33.61122
26.44967, 14.46378, -71.68116, -33.53674
26.47856, 14.51177, -71.63321, -33.50641
26.49879, 14.55383, -71.59454, -33.48314
26.52861, 14.58898, -71.5606, -33.45037
26.5547, 14.63448, -71.53471, -33.45317
26.58346, 14.67408, -71.51548, -33.45947
26.613, 14.71634, -71.48976, -33.46083
26.64163, 14.77593, -71.45554, -33.48065
26.67041, 14.85586, -71.42799, -33.54174
26.69796, 14.96117, -71.38962, -33.63055
26.72514, 15.08154, -71.35696, -33.75847
26.75355, 15.21582, -71.32489, -33.89224
26.78124, 15.37603, -71.28466, -34.05288
26.8089, 15.57782, -71.22775, -34.2542
26.83668, 15.84404, -71.13772, -34.49975
26.87398, 16.1843, -71.00182, -34.7999
26.90965, 16.5365, -70.83834, -35.0632
26.93893, 16.94767, -70.6059, -35.28094
26.9681, 17.3066, -70.38216, -35.43504
26.98964, 17.64907, -70.15342, -35.55369
27.01671, 17.95831, -69.92909, -35.62706
27.04751, 18.21898, -69.72346, -35.66099
27.07294, 18.43445, -69.51791, -35.62648
27.10094, 18.6318, -69.31589, -35.58101
27.13355, 18.82402, -69.12238, -35.53281
27.1575, 19.02021, -68.93283, -35.51181
27.18725, 19.20143, -68.74323, -35.44891
27.21661, 19.38293, -68.54195, -35.39671
27.24561, 19.59148, -68.32613, -35.36954
27.27337, 19.80056, -68.13083, -35.37754
27.29802, 19.9899, -67.95687, -35.37277
27.32779, 20.17922, -67.79666, -35.40565
27.35608, 20.38964, -67.65168, -35.47299
27.38401, 20.65323, -67.48981, -35.5945
27.41205, 20.93289, -67.31413, -35.74246
27.44055, 21.19194, -67.13347, -35.83934
27.4686, 21.41448, -66.95279, -35.87497
27.49646, 21.63704, -66.77366, -35.90546
27.5237, 21.87626, -66.58942, -35.98145
27.55247, 22.13348, -66.3894, -36.06025
27.58109, 22.39482, -66.17766, -36.15166
27.60841, 22.61139, -65.96131, -36.15878
27.63811, 22.77829, -65.72995, -36.06963
27.66402, 22.9541, -65.50271, -36.01543
27.69118, 23.14052, -65.27905, -35.96965
27.71893, 23.31286, -65.04034, -35.89542
27.74728, 23.46634, -64.80046, -35.79622
27.77639, 23.57607, -64.56474, -35.64196
27.80353, 23.67085, -64.3527, -35.49832
27.83145, 23.78117, -64.18062, -35.42946
27.85869, 23.89815, -64.04848, -35.40298
27.88601, 23.99408, -63.95686, -35.40663
27.91486, 24.05519, -63.90011, -35.39557
27.94139, 24.09411, -63.86295, -35.38708
27.96964, 24.12659, -63.84529, -35.3831
28.00165, 24.1652, -63.84485, -35.40993
28.03082, 24.1924, -63.84866, -35.4269
28.05196, 24.21573, -63.85278, -35.43626
28.07961, 24.22827, -63.8564, -35.43286
28.10853, 24.23525, -63.86677, -35.41565
28.13777, 24.23966, -63.88397, -35.38563
28.16439, 24.22884, -63.90978, -35.3306
28.19281, 24.22228, -63.94441, -35.29858
28.22033, 24.22726, -63.98236, -35.29739
28.24906, 24.25461, -64.01199, -35.33348
28.27615, 24.2752, -64.05154, -35.37557
28.30345, 24.26931, -64.1031, -35.40984
28.33206, 24.26861, -64.14312, -35.44704
28.35971, 24.28288, -64.17843, -35.48956
28.39491, 24.29298, -64.20432, -35.523
28.42088, 24.29156, -64.22231, -35.5385
28.44683, 24.2972, -64.23521, -35.55559
28.46801, 24.30959, -64.24611, -35.57745
