time, Pitch, Yaw, Roll
7.530539, 2.835659, 1.507401, 2.467359
7.544568, 3.021678, 1.695121, 2.572225
7.55876, 3.195002, 1.87628, 2.690136
7.572495, 3.340117, 2.048895, 2.816541
7.586173, 3.491157, 2.209834, 2.946499
7.600011, 3.641424, 2.365875, 3.070521
7.614087, 3.775743, 2.505382, 3.182477
7.627619, 3.897823, 2.621743, 3.286344
7.641675, 4.015468, 2.727496, 3.386569
7.65555, 4.139336, 2.810279, 3.482678
7.669344, 4.253536, 2.87283, 3.577686
7.683542, 4.355771, 2.926902, 3.667783
7.697272, 4.436943, 2.968474, 3.748626
7.711236, 4.495621, 3.001331, 3.817263
7.725089, 4.544717, 3.031316, 3.875604
7.739373, 4.570333, 3.054283, 3.915717
7.7532, 4.581163, 3.075808, 3.937709
7.767859, 4.591413, 3.097119, 3.953046
7.781072, 4.590646, 3.116841, 3.954185
7.795149, 4.587829, 3.134253, 3.94402
7.809093, 4.585309, 3.149395, 3.930492
7.823382, 4.574788, 3.158891, 3.902442
7.836343, 4.545493, 3.159697, 3.852292
7.850248, 4.520301, 3.158581, 3.804931
7.864391, 4.49366, 3.147529, 3.754524
7.878032, 4.478947, 3.132066, 3.699306
7.892354, 4.48122, 3.11885, 3.645454
7.905867, 4.481701, 3.105136, 3.576865
7.919386, 4.477416, 3.091932, 3.500733
7.933301, 4.477197, 3.080514, 3.431423
7.947007, 4.474746, 3.068097, 3.362375
7.960992, 4.465194, 3.056206, 3.288727
7.974817, 4.452719, 3.045683, 3.212113
7.989007, 4.443119, 3.034027, 3.133441
8.003052, 4.44356, 3.018437, 3.06171
8.016644, 4.443913, 3.001592, 2.997024
8.03042, 4.426247, 2.974469, 2.936917
8.044414, 4.382936, 2.93665, 2.882626
8.05824, 4.330653, 2.89604, 2.828678
8.072036, 4.266409, 2.843517, 2.777772
8.086038, 4.198107, 2.772129, 2.735665
8.100131, 4.134791, 2.696604, 2.697766
8.114053, 4.07583, 2.611645, 2.667998
8.128179, 4.03318, 2.524372, 2.640194
8.142062, 3.995961, 2.431319, 2.617484
8.155893, 3.969459, 2.331625, 2.596311
8.169508, 3.951609, 2.229409, 2.57329
8.184179, 3.931139, 2.131205, 2.54891
8.198072, 3.900334, 2.038841, 2.51139
8.211833, 3.867208, 1.955347, 2.474567
8.225463, 3.835226, 1.873566, 2.438633
8.24057, 3.787393, 1.79286, 2.415002
8.255038, 3.706603, 1.694544, 2.398085
8.267283, 3.617254, 1.586466, 2.385483
8.280644, 3.511288, 1.470069, 2.366205
8.295114, 3.390267, 1.34523, 2.326499
8.309343, 3.271058, 1.218365, 2.271158
8.322397, 3.179893, 1.071006, 2.19544
8.336885, 3.082928, 0.8877931, 2.129736
8.350298, 2.987275, 0.709416, 2.066112
8.364272, 2.880248, 0.5101407, 1.99753
8.378743, 2.710794, 0.2027088, 1.915506
8.392389, 2.521113, -0.1282043, 1.84005
8.406238, 2.283962, -0.5043544, 1.776521
8.420038, 2.003302, -0.9155711, 1.702953
8.433519, 1.717828, -1.331339, 1.613618
8.447505, 1.349007, -1.781691, 1.518138
8.461349, 0.9528548, -2.235459, 1.391142
8.475205, 0.6940797, -2.678542, 1.270262
8.489438, -0.7595032, -3.115647, 1.146371
8.503739, -1.124484, -3.560955, 1.007942
8.517154, -1.586466, -4.001202, 0.8758101
8.531097, -2.028737, -4.380521, 0.7595032
8.544782, -2.479229, -4.764359, 0.6471007
8.559148, -2.932514, -5.151607, 0.5370479
8.572992, -3.386916, -5.542205, 0.4306931
8.586826, -3.841093, -5.935113, 0.3274564
8.600775, -4.294868, -6.330229, 0.2272819
8.614608, -4.737805, -6.717789, 0.1341704
8.628322, -5.092546, -7.027553, 0.05934703
8.641977, -5.376511, -7.275159, -0.01978234
8.659273, -5.159892, -6.854263, -0.5135812
8.669707, -5.021958, -6.485553, -0.9147157
8.683968, -4.940425, -6.188114, -1.235272
8.697618, -4.89441, -5.947716, -1.491085
8.711194, -4.744334, -5.637151, -1.634105
8.725093, -4.540967, -5.294279, -1.707544
8.739305, -4.368836, -5.002414, -1.758918
8.755589, -4.220022, -4.751472, -1.792423
8.767228, -4.088542, -4.533238, -1.811753
8.781134, -3.970199, -4.341087, -1.819729
8.794558, -3.861735, -4.170069, -1.818654
8.808369, -3.760621, -4.015711, -1.810133
8.822967, -3.560955, -3.681265, -1.740913
8.836359, -3.212174, -3.12393, -1.58239
8.849609, -2.878276, -2.582629, -1.425052
8.863785, -2.549601, -2.052999, -1.277941
8.878134, -2.284305, -1.538242, -1.159103
8.89277, -2.046984, -1.043052, -1.064224
8.906086, -1.839198, -0.5664824, -0.9863558
8.919668, -1.655403, -0.1203313, -0.9093519
8.933301, -1.495279, 0.3077414, -0.8327476
8.947352, -1.361425, 0.7157319, -0.7561465
8.961151, -1.257566, 1.10977, -0.6792617
8.975384, 1.187291, 1.491741, -0.6019843
8.988886, 1.154705, 1.858253, -0.5260038
9.003237, 1.156568, 2.151223, -0.464781
9.016375, 1.176031, 2.385565, -0.416371
9.030083, 1.202684, 2.572985, -0.3774237
9.048, 1.23067, 2.722899, -0.3460502
9.057717, 1.256943, 2.842898, -0.3214254
9.071679, 1.280389, 2.938849, -0.3006659
9.085549, 1.300407, 3.015517, -0.2853053
9.099389, 1.31745, 3.07689, -0.2719625
9.113219, 1.331633, 3.12606, -0.261696
9.127451, 1.343192, 3.16533, -0.254109
9.141261, 1.352773, 3.196656, -0.2470816
9.155118, 1.360562, 3.22185, -0.2422834
9.168882, 1.366733, 3.241961, -0.2373883
9.182756, 1.371878, 3.258045, -0.2349025
9.196539, 1.376008, 3.270938, -0.23239
9.210469, 1.379275, 3.281217, -0.2289973
9.224451, 1.381968, 3.289441, -0.2281412
9.238307, 1.384091, 3.296041, -0.2272819
9.254049, 1.385786, 3.301323, -0.2264194
9.266571, 1.387198, 3.305531, -0.2246844
9.278337, 1.388326, 3.308964, -0.2246844
9.280124, 1.389171, 3.311566, -0.2238118
9.281824, 1.389876, 3.313694, -0.2229358
9.283547, 1.390439, 3.315407, -0.2220564
9.285168, 1.390861, 3.316824, -0.2229358
9.28674, 1.391142, 3.317945, -0.2220564
9.28829, 1.391564, 3.31883, -0.2220564
9.289804, 1.391845, 3.319538, -0.2220564
9.29143, 1.391986, 3.320069, -0.2220564
9.293422, 1.392127, 3.32054, -0.2220564
9.295159, 1.392267, 3.320953, -0.2211734
9.296823, 1.392267, 3.321189, -0.2220564
9.298354, 1.392267, 3.321424, -0.2211734
9.299849, 1.392408, 3.321601, -0.2211734
9.301404, 1.392408, 3.321778, -0.2220564
9.303034, 1.392548, 3.321896, -0.2211734
9.304581, 1.392548, 3.321955, -0.2211734
9.306246, 1.392689, 3.322014, -0.2211734
9.308026, 1.392689, 3.322132, -0.2220564
9.309642, 1.392548, 3.322191, -0.2211734
9.31124, 1.392829, 3.32225, -0.2220564
9.312834, 1.392689, 3.32225, -0.2220564
9.314487, 1.392829, 3.32225, -0.2211734
9.316232, 1.392689, 3.322309, -0.220287
9.317799, 1.392689, 3.322367, -0.2211734
9.319408, 1.392548, 3.32225, -0.2211734
9.321221, 1.392689, 3.322367, -0.2211734
9.323004, 1.392689, 3.322367, -0.2211734
9.324644, 1.392689, 3.322309, -0.2211734
9.326199, 1.392689, 3.322309, -0.2211734
9.327714, 1.392689, 3.322309, -0.2211734
9.329322, 1.392689, 3.322367, -0.2220564
9.330964, 1.392689, 3.322367, -0.2211734
9.332565, 1.392689, 3.322367, -0.2211734
9.334329, 1.392689, 3.322367, -0.2211734
9.336029, 1.392689, 3.322367, -0.2211734
9.337652, 1.392689, 3.322367, -0.2211734
9.339299, 1.392689, 3.322309, -0.2211734
9.341879, 1.392689, 3.322309, -0.2211734
9.345483, 1.392689, 3.322309, -0.2211734
9.349424, 1.392689, 3.322309, -0.2211734
9.351117, 1.392689, 3.322309, -0.2211734
9.352803, 1.392689, 3.322309, -0.2211734
9.358149, 1.392689, 3.322309, -0.2211734
9.359983, 1.392689, 3.322309, -0.2211734
9.36181, 1.392689, 3.322309, -0.2211734
9.36383, 1.392689, 3.322309, -0.2211734
9.365547, 1.392689, 3.322309, -0.2211734
9.367108, 1.392689, 3.322309, -0.2211734
9.369203, 1.392689, 3.322309, -0.2211734
9.370927, 1.392689, 3.322309, -0.2211734
9.372504, 1.392689, 3.322309, -0.2211734
9.374057, 1.392689, 3.322309, -0.2211734
9.375977, 1.392689, 3.322309, -0.2211734
9.377687, 1.392689, 3.322309, -0.2211734
9.379372, 1.392689, 3.322309, -0.2211734
9.380962, 1.392689, 3.322309, -0.2211734
9.382476, 1.392689, 3.322309, -0.2211734
9.383993, 1.392689, 3.322309, -0.2211734
9.385553, 1.392689, 3.322309, -0.2211734
9.387189, 1.392689, 3.322309, -0.2211734
9.388806, 1.392689, 3.322309, -0.2211734
9.390513, 1.392689, 3.322309, -0.2211734
9.392128, 1.392689, 3.322309, -0.2211734
9.393693, 1.392689, 3.322309, -0.2211734
9.395288, 1.392689, 3.322309, -0.2211734
9.396854, 1.392689, 3.322309, -0.2211734
9.398382, 1.392689, 3.322309, -0.2211734
9.399942, 1.392689, 3.322309, -0.2211734
9.401626, 1.392689, 3.322309, -0.2211734
9.403298, 1.392689, 3.322309, -0.2211734
9.40502, 1.392689, 3.322309, -0.2211734
9.406752, 1.392689, 3.322309, -0.2211734
9.408441, 1.392689, 3.322309, -0.2211734
9.410013, 1.392689, 3.322309, -0.2211734
9.411584, 1.392689, 3.322309, -0.2211734
9.413197, 1.392689, 3.322309, -0.2211734
9.414751, 1.392689, 3.322309, -0.2211734
9.416321, 1.392689, 3.322309, -0.2211734
9.417961, 1.392689, 3.322309, -0.2211734
9.419556, 1.392689, 3.322309, -0.2211734
9.421128, 1.392689, 3.322309, -0.2211734
9.422647, 1.392689, 3.322309, -0.2211734
9.424192, 1.392689, 3.322309, -0.2211734
9.425792, 1.392689, 3.322309, -0.2211734
9.427363, 1.392689, 3.322309, -0.2211734
9.429029, 1.392689, 3.322309, -0.2211734
9.430652, 1.392689, 3.322309, -0.2211734
9.432545, 1.392689, 3.322309, -0.2211734
9.434114, 1.392689, 3.322309, -0.2211734
9.435774, 1.392689, 3.322309, -0.2211734
9.437397, 1.392689, 3.322309, -0.2211734
9.438869, 1.392689, 3.322309, -0.2211734
9.44039, 1.392689, 3.322309, -0.2211734
9.441959, 1.392689, 3.322309, -0.2211734
9.443465, 1.392689, 3.322309, -0.2211734
9.445145, 1.392689, 3.322309, -0.2211734
9.446938, 1.392689, 3.322309, -0.2211734
9.448626, 1.392689, 3.322309, -0.2211734
9.450213, 1.392689, 3.322309, -0.2211734
9.451771, 1.392689, 3.322309, -0.2211734
9.453319, 1.392689, 3.322309, -0.2211734
9.454926, 1.392689, 3.322309, -0.2211734
9.456549, 1.392689, 3.322309, -0.2211734
9.458207, 1.392689, 3.322309, -0.2211734
9.45996, 1.392689, 3.322309, -0.2211734
9.461627, 1.392689, 3.322309, -0.2211734
9.463307, 1.392689, 3.322309, -0.2211734
9.464951, 1.392689, 3.322309, -0.2211734
9.466476, 1.392689, 3.322309, -0.2211734
9.468063, 1.392689, 3.322309, -0.2211734
9.469954, 1.392689, 3.322309, -0.2211734
9.471541, 1.392689, 3.322309, -0.2211734
9.473115, 1.392689, 3.322309, -0.2211734
9.474739, 1.392689, 3.322309, -0.2211734
9.476287, 1.392689, 3.322309, -0.2211734
9.477852, 1.392689, 3.322309, -0.2211734
9.47943, 1.392689, 3.322309, -0.2211734
9.481018, 1.392689, 3.322309, -0.2211734
9.482566, 1.392689, 3.322309, -0.2211734
9.484176, 1.392689, 3.322309, -0.2211734
9.485735, 1.392689, 3.322309, -0.2211734
9.487462, 1.392689, 3.322309, -0.2211734
9.489029, 1.392689, 3.322309, -0.2211734
9.490583, 1.392689, 3.322309, -0.2211734
9.492084, 1.392689, 3.322309, -0.2211734
9.493656, 1.392689, 3.322309, -0.2211734
9.495326, 1.392689, 3.322309, -0.2211734
9.496881, 1.392689, 3.322309, -0.2211734
9.498438, 1.392689, 3.322309, -0.2211734
9.500362, 1.392689, 3.322309, -0.2211734
9.502249, 1.392689, 3.322309, -0.2211734
9.503972, 1.392689, 3.322309, -0.2211734
9.505528, 1.392689, 3.322309, -0.2211734
9.507105, 1.392689, 3.322309, -0.2211734
9.508677, 1.392689, 3.322309, -0.2211734
9.510289, 1.392689, 3.322309, -0.2211734
9.511895, 1.392689, 3.322309, -0.2211734
9.513526, 1.392689, 3.322309, -0.2211734
9.51526, 1.392689, 3.322309, -0.2211734
9.516981, 1.392689, 3.322309, -0.2211734
9.518569, 1.392689, 3.322309, -0.2211734
9.520184, 1.392689, 3.322309, -0.2211734
9.521868, 1.392689, 3.322309, -0.2211734
9.523441, 1.392689, 3.322309, -0.2211734
9.52503, 1.392689, 3.322309, -0.2211734
9.526584, 1.392689, 3.322309, -0.2211734
9.52817, 1.392689, 3.322309, -0.2211734
9.529848, 1.392689, 3.322309, -0.2211734
9.531405, 1.392689, 3.322309, -0.2211734
9.532893, 1.392689, 3.322309, -0.2211734
9.534376, 1.392689, 3.322309, -0.2211734
9.53594, 1.392689, 3.322309, -0.2211734
9.537597, 1.392689, 3.322309, -0.2211734
9.539127, 1.392689, 3.322309, -0.2211734
9.540671, 1.392689, 3.322309, -0.2211734
9.542244, 1.392689, 3.322309, -0.2211734
9.543883, 1.392689, 3.322309, -0.2211734
9.545658, 1.392689, 3.322309, -0.2211734
9.547694, 1.392689, 3.322309, -0.2211734
9.549497, 1.392689, 3.322309, -0.2211734
9.55118, 1.392689, 3.322309, -0.2211734
9.552832, 1.392689, 3.322309, -0.2211734
9.554421, 1.392689, 3.322309, -0.2211734
9.55609, 1.392689, 3.322309, -0.2211734
9.557903, 1.392689, 3.322309, -0.2211734
9.559519, 1.392689, 3.322309, -0.2211734
9.56121, 1.392689, 3.322309, -0.2211734
9.562903, 1.392689, 3.322309, -0.2211734
9.56448, 1.392689, 3.322309, -0.2211734
9.566139, 1.392689, 3.322309, -0.2211734
9.567705, 1.392689, 3.322309, -0.2211734
9.569386, 1.392689, 3.322309, -0.2211734
9.571149, 1.392689, 3.322309, -0.2211734
9.572731, 1.392689, 3.322309, -0.2211734
9.574278, 1.392689, 3.322309, -0.2211734
9.575816, 1.392689, 3.322309, -0.2211734
9.577423, 1.594832, 3.313753, -0.5135812
9.579258, 1.774868, 3.306892, -0.7478197
9.580871, 1.927321, 3.30156, -0.9352362
9.582394, 2.05357, 3.297169, -1.084803
9.583975, 2.156675, 3.293782, -1.204635
9.58561, 2.240356, 3.291107, -1.300407
9.58718, 2.307917, 3.288845, -1.377146
9.588838, 2.36248, 3.287119, -1.438583
9.590352, 2.406315, 3.285689, -1.487669
9.5919, 2.441521, 3.284616, -1.527006
9.5934, 2.469737, 3.283782, -1.558339
9.594955, 2.474409, 3.252752, -1.579791
9.596905, 2.478282, 3.227617, -1.596917
9.598868, 2.481518, 3.207172, -1.610705
9.600657, 2.483962, 3.190526, -1.621603
9.60257, 2.463945, 3.138248, -1.626784
9.604425, 2.448086, 3.095349, -1.630869
9.606168, 2.43534, 3.059983, -1.634105
9.607876, 2.42495, 3.030734, -1.636499
9.609588, 2.416299, 3.006284, -1.638292
9.611534, 2.396697, 2.949222, -1.639008
9.613683, 2.380802, 2.90151, -1.639486
9.615704, 2.367694, 2.861292, -1.639724
9.617534, 2.356923, 2.827363, -1.639844
9.619263, 2.347937, 2.798343, -1.639724
9.62103, 2.340256, 2.77354, -1.639605
9.622777, 2.333639, 2.751859, -1.639247
9.62449, 2.327761, 2.732873, -1.639128
9.6263, 2.322458, 2.715844, -1.638531
9.628193, 2.303333, 2.64915, -1.627866
9.630006, 2.287559, 2.593519, -1.619187
9.631712, 2.274344, 2.546836, -1.611919
9.633394, 2.263216, 2.507256, -1.60596
9.635133, 2.253683, 2.473459, -1.600833
9.636878, 2.234846, 2.392202, -1.592253
9.6386, 2.219291, 2.324058, -1.584862
9.640389, 2.206466, 2.266154, -1.578676
9.642239, 2.195529, 2.216467, -1.573336
9.644004, 2.184984, 2.140826, -1.568977
9.646039, 2.176008, 2.075563, -1.565356
9.647943, 2.16826, 2.019357, -1.561977
9.64967, 2.16157, 1.9707, -1.558967
9.651341, 2.155767, 1.928032, -1.556329
9.653301, 2.13918, 1.854563, -1.54535
9.65525, 2.125504, 1.791003, -1.536206
9.657149, 2.11424, 1.735396, -1.528287
9.659025, 2.104684, 1.68586, -1.521357
9.660789, 2.087317, 1.600467, -1.508439
9.662504, 2.074148, 1.527134, -1.497371
9.664252, 2.064027, 1.463265, -1.487932
9.666046, -2.056047, 1.40667, -1.479755
9.667895, -2.049659, 1.355952, -1.472463
9.669766, -2.040472, 1.274875, -1.460587
9.671557, -2.033747, 1.20431, -1.450504
9.67324, -2.028833, 1.141924, -1.441572
9.674916, -2.025261, 1.086605, -1.433677
9.676583, -2.022747, 1.036465, -1.426699
9.67838, -2.008181, 0.957975, -1.406113
9.680157, -1.996844, 0.8882338, -1.388749
9.68222, -1.987807, 0.8249568, -1.373446
9.684011, -1.981002, 0.7671934, -1.360131
9.685781, -1.972586, 0.6858553, -1.340567
9.687612, -1.966724, 0.6129363, -1.323674
9.689535, -1.962839, 0.5467969, -1.308806
9.691353, -1.960644, 0.4869847, -1.295733
9.69304, -1.959646, 0.4325065, -1.284052
9.69504, -1.957148, 0.3522151, -1.268103
9.697056, -1.956147, 0.2797648, -1.253982
9.698886, -1.956348, 0.2139789, -1.241277
9.700662, -1.957548, 0.1532334, -1.229715
9.702467, -1.958147, 0.07661668, -1.219489
9.704262, -1.959346, 0, -1.209822
9.706059, -1.961443, -0.05934703, -1.200893
9.707827, -1.963936, -0.1170339, -1.192226
9.709682, -1.967122, -0.1724585, -1.18399
9.711648, -1.968713, -0.2533378, -1.179354
9.713494, -1.970899, -0.3262592, -1.174199
9.715288, -1.973578, -0.393167, -1.168854
9.717055, -1.976749, -0.4554249, -1.163316
9.718779, -1.98031, -0.5135812, -1.157583
9.720579, -1.992036, -0.5974163, -1.162811
9.722507, -2.002618, -0.6749268, -1.165836
9.72438, -2.012367, -0.7462481, -1.167011
9.726254, -2.021488, -0.8127698, -1.166675
9.728124, -2.030087, -0.8755867, -1.165165
9.729957, -2.038457, -0.9354453, -1.163148
9.73178, -2.04641, -0.992881, -1.160115
9.733777, -2.054428, -1.048665, -1.156399
9.735718, -2.062414, -1.103935, -1.15216
9.737823, -2.070748, -1.158427, -1.147224
9.739806, -2.078955, -1.212407, -1.142267
9.741727, -2.087317, -1.265477, -1.136772
9.743575, -2.095738, -1.317004, -1.13125
9.74538, -2.104219, -1.367735, -1.125701
9.747221, -2.112759, -1.417893, -1.120125
9.749109, -2.121449, -1.467538, -1.114169
9.750932, -2.130287, -1.516719, -1.108182
9.753086, -2.139546, -1.567105, -1.102162
9.755109, -2.149038, -1.617857, -1.095751
9.75703, -2.158761, -1.668122, -1.089483
9.758848, -2.16853, -1.717828, -1.083178
9.760758, -2.178346, -1.767354, -1.076837
9.762719, -2.188564, -1.817146, -1.070641
9.764618, -2.198914, -1.866659, -1.064224
9.766554, -2.209391, -1.916119, -1.057584
9.768313, -2.219908, -1.964733, -1.051461
9.770122, -2.230463, -2.012853, -1.044927
9.772019, -2.241317, -2.061181, -1.03854
9.773877, -2.252206, -2.109329, -1.032114
9.775718, -2.263389, -2.15731, -1.025838
9.777645, -2.274688, -2.205668, -1.019332
9.779664, -2.286361, -2.254638, -1.012591
9.781489, -2.298058, -2.303248, -1.006194
9.78322, -2.309697, -2.350853, -0.9995593
9.785043, -2.321446, -2.398412, -0.9930781
9.787043, -2.333639, -2.446727, -0.9867525
9.788964, -2.346019, -2.495126, -0.9799869
9.790887, -2.358417, -2.543913, -0.9733753
9.792855, -2.371246, -2.59284, -0.966516
9.79489, -2.384334, -2.642566, -0.9600154
9.797031, -2.397922, -2.693336, -0.9528548
9.799074, -2.411596, -2.744309, -0.9458466
9.80088, -2.425354, -2.794353, -0.9389946
9.802786, -2.439035, -2.844206, -0.9320924
9.804684, -2.452878, -2.893741, -0.9251386
9.806568, -2.466803, -2.943042, -0.9181321
9.808421, -2.48065, -2.99199, -0.9112865
9.810201, -2.494498, -3.040279, -0.9046055
9.811976, -2.508271, -3.087877, -0.8976567
9.813716, -2.522122, -3.135003, -0.8910931
9.815526, -2.533582, -3.173915, -0.8855863
9.817203, -2.542759, -3.204974, -0.8809339
9.818823, -2.550138, -3.2298, -0.8773727
9.82049, -2.907643, -3.346967, -1.136428
9.822421, -3.19788, -3.450711, -1.342318
9.824143, -3.43342, -3.542708, -1.506362
9.825865, -3.624933, -3.625202, -1.636738
9.827767, -3.781598, -3.701528, -1.740013
9.829734, -3.910312, -3.772734, -1.821557
9.831598, -4.016491, -3.839359, -1.885955
9.833345, -4.104414, -3.90189, -1.936439
9.83528, -4.17814, -3.962101, -1.975858
9.837224, -4.240439, -4.020439, -2.006426
9.839023, -4.293454, -4.076406, -2.029894
9.840735, -4.338831, -4.130242, -2.048035
9.842509, -4.378151, -4.182356, -2.061181
9.844298, -4.412908, -4.233644, -2.071032
9.846176, -4.443956, -4.284549, -2.077825
9.848067, -4.472163, -4.335128, -2.082341
9.849975, -4.498147, -4.385482, -2.084877
9.851827, -4.522207, -4.435486, -2.086003
9.853687, -4.544847, -4.485327, -2.085722
9.855496, -4.566131, -4.534578, -2.084595
9.857265, -4.586377, -4.583129, -2.082905
9.858957, -4.605598, -4.630793, -2.080461
9.860641, -4.624147, -4.67793, -2.077542
9.862501, -4.642284, -4.725385, -2.074337
9.864325, -4.660183, -4.772739, -2.070654
9.866323, -4.678139, -4.821214, -2.066775
9.868347, -4.696277, -4.870575, -2.062414
9.870279, -4.714304, -4.920199, -2.057759
9.872164, -4.732262, -4.969762, -2.053189
9.874062, -4.750111, -5.019344, -2.048322
9.876231, -4.76851, -5.070414, -2.043252
9.878415, -4.787247, -5.122696, -2.037881
9.880555, -4.806238, -5.175702, -2.032495
9.882469, -4.824992, -5.22791, -2.027096
9.884229, -4.843309, -5.278934, -2.021585
9.885986, -4.861315, -5.328846, -2.016448
9.887728, -4.879014, -5.377968, -2.011297
9.889599, -4.89669, -5.427045, -2.005841
9.891415, -4.914302, -5.47579, -2.000761
9.893222, -4.931891, -5.524354, -1.995275
9.895221, -4.949814, -5.573658, -1.989972
9.897122, -4.967711, -5.622913, -1.984555
9.89883, -4.98527, -5.671121, -1.979124
9.900606, -5.002806, -5.719059, -1.973975
9.9023, -5.020086, -5.766296, -1.968614
9.904207, -5.037656, -5.814161, -1.963338
9.906059, -5.055205, -5.862004, -1.957847
9.907859, -5.072809, -5.909694, -1.952542
9.909599, -5.090237, -5.956872, -1.947122
9.911479, -5.107873, -6.004496, -1.941687
9.91328, -5.125488, -6.052006, -1.936338
9.914985, -5.140908, -6.093488, -1.931582
9.916759, -5.153318, -6.126696, -1.927728
9.918507, -5.163195, -6.153324, -1.924781
9.92025, -5.171157, -6.174571, -1.922339
9.921941, -5.177519, -6.191598, -1.920302
9.923514, -5.182625, -6.205167, -1.918773
9.925196, -5.186745, -6.216057, -1.917549
9.926965, -5.189955, -6.224788, -1.916528
9.928615, -5.192597, -6.231745, -1.915711
9.930166, -5.194709, -6.237311, -1.9152
9.931808, -5.196369, -6.241804, -1.914586
9.933439, -5.197726, -6.245353, -1.91428
9.935039, -5.198781, -6.248209, -1.913973
9.936824, -5.199648, -6.250468, -1.913666
9.938496, -5.200289, -6.252318, -1.913462
9.940065, -5.200854, -6.25376, -1.913257
9.94167, -5.201306, -6.25492, -1.913257
9.943257, -5.201645, -6.25586, -1.913053
9.944944, -5.201984, -6.256613, -1.913053
9.946691, -5.202135, -6.257208, -1.912848
9.948372, -5.202398, -6.257709, -1.91295
9.949914, -5.202512, -6.258085, -1.912746
9.951452, -5.202624, -6.258398, -1.912746
9.952982, -5.202737, -6.258618, -1.912746
9.954488, -5.202813, -6.258805, -1.912746
9.956038, -5.20285, -6.258994, -1.912746
9.957573, -5.202926, -6.259088, -1.912746
9.959435, -5.202963, -6.259213, -1.912746
9.961133, -5.202963, -6.259275, -1.912746
