time,Status,HeadPolar,HeadAzimuth,ShoulderPolar,ShoulderAzimuth,LeftGazePolar,LeftGazeAzimuth,RightGazePolar,RightGazeAzimuth
17.50954,Direction 135 / Range P50,-47.2281,33.31351,-78.68097,29.36451,-44.23055,36.47981,-48.04707,36.08257
17.62326,Direction 135 / Range P50,-47.23859,33.30253,-78.56419,28.85117,-40.79267,24.15825,-44.16586,23.83728
17.73149,Direction 135 / Range P50,-47.45834,33.18158,-78.46942,28.90556,-40.86172,24.21514,-44.2361,23.89592
17.84428,Direction 135 / Range P50,-47.63811,33.30504,-78.39223,28.71361,-41.09128,24.4168,-44.4699,24.0874
17.95421,Direction 135 / Range P50,-47.74047,33.29234,-78.54412,28.71059,-40.83405,24.64931,-44.21862,24.32697
18.06628,Direction 135 / Range P50,-47.82912,33.18091,-78.60449,28.72162,-40.80894,24.31723,-44.1838,23.9902
18.1768,Direction 135 / Range P50,-47.76566,33.41325,-78.50867,28.59137,-45.26368,36.81668,-49.09045,36.38404
18.28811,Direction 135 / Range P50,-47.59397,33.34602,-78.25864,28.64021,-45.15815,37.42437,-49.0164,36.99614
18.38853,Direction 135 / Range P50,-47.60949,33.46276,-78.46989,28.78528,-44.8523,36.78123,-48.67896,36.35812
18.49738,Direction 135 / Range P50,-48.32609,33.53999,-78.39968,29.02165,-45.73183,36.34844,-49.5343,35.90901
18.60876,Direction 135 / Range P50,-48.66921,33.69963,-78.39049,29.06655,-45.80559,36.80597,-49.62984,36.36508
18.72037,Direction 135 / Range P50,-48.65414,33.89303,-78.33035,28.83617,-45.36499,37.59953,-49.23059,37.16831
18.83161,Direction 135 / Range P50,-48.49227,33.88608,-78.32516,29.04751,-44.86409,37.07872,-48.70462,36.65704
18.94354,Direction 135 / Range P50,-48.47972,34.09192,-78.30592,28.85925,-44.72633,36.45159,-48.53559,36.02874
19.05426,Direction 135 / Range P50,-48.44133,34.09711,-78.24673,29.16883,-42.55756,27.58386,-46.02221,27.20419
19.15516,Direction 135 / Range P50,-48.67962,34.01786,-78.14145,28.98388,-42.33297,24.23138,-45.70102,23.85081
19.26306,Direction 135 / Range P50,-48.75609,33.95499,-78.23866,29.21192,-42.49835,24.23014,-45.86662,23.85005
19.3745,Direction 135 / Range P50,-48.57916,33.97041,-78.26933,28.94715,-42.33462,23.64809,-45.6875,23.26414
19.48564,Direction 135 / Range P50,-48.99828,34.12533,-78.2612,28.9189,-41.94219,23.90055,-45.3003,23.52249
19.5974,Direction 135 / Range P50,-49.11379,34.16046,-78.31124,28.94233,-42.99068,24.00618,-46.35048,23.60464
19.70891,Direction 135 / Range P50,-49.02094,34.04186,-78.33971,28.72096,-42.80796,24.05269,-46.16961,23.65731
19.82036,Direction 135 / Range P50,-48.91061,33.90461,-78.46166,29.01442,-42.5571,23.87598,-45.91459,23.48576
19.92056,Direction 135 / Range P50,-48.91739,34.09044,-78.39212,28.81931,-42.49849,24.87866,-45.88269,24.49254
20.02871,Direction 135 / Range P50,-48.7795,34.23299,-78.2781,28.9186,-45.40348,28.76308,-48.89699,28.30764
20.12911,Direction 135 / Range P50,-48.25467,34.13583,-78.20429,28.98862,-47.0812,38.7444,-50.9935,38.24206
20.22994,Direction 135 / Range P50,-48.32298,34.09065,-78.0612,28.90465,-47.69185,37.99257,-51.55954,37.4715
20.33516,Direction 135 / Range P50,-48.46897,34.16842,-78.03728,29.00546,-47.76351,38.29834,-51.64547,37.76966
20.4461,Direction 135 / Range P50,-48.6334,34.26237,-78.00826,28.95586,-42.93998,24.88385,-46.32476,24.4893
20.55786,Direction 135 / Range P50,-48.57205,34.2865,-77.95134,28.90865,-42.63666,24.36442,-46.00679,23.9672
20.66899,Direction 135 / Range P50,-48.58554,34.0272,-77.96796,29.20036,-43.23435,23.77125,-46.58767,23.35744
20.78444,not-testing,-48.52161,33.80836,-77.92366,29.18116,-42.77108,23.82873,-46.12617,23.42183
20.88511,not-testing,-48.16821,33.7903,-77.83903,28.90841,-42.59325,23.74902,-45.94638,23.34056
20.98647,not-testing,-48.04285,33.57753,-77.74618,29.03861,-42.79308,23.74341,-46.14667,23.33576
21.09926,not-testing,-46.38499,32.29057,-77.57083,28.73419,-44.12271,21.83459,-47.43098,21.42478
21.21095,not-testing,-42.06377,29.77575,-76.8544,28.7665,-45.71099,19.37257,-48.952,18.97891
21.32455,not-testing,-35.64027,25.2392,-75.52559,28.60096,-39.84485,16.42979,-43.05322,16.21392
21.43332,not-testing,-28.70124,19.82022,-74.39451,28.39354,-6.658224,6.233845,-9.577796,6.364399
21.5352,not-testing,-22.98285,14.1063,-73.42267,27.23758,-5.505413,3.588026,-8.487663,3.710715
21.6438,not-testing,-15.97837,8.278271,-72.76734,28.4277,-4.407698,2.854324,-7.461465,2.991029
21.75331,not-testing,-9.551874,3.587195,-70.63055,29.01237,-2.140341,3.324063,-5.22938,3.447222
21.86497,not-testing,-6.084968,1.189617,-71.03442,28.28091,-2.9445,-2.398919,-6.04681,-2.300596
21.97631,not-testing,-6.53273,0.5975953,-70.30219,28.10765,-5.788846,-1.283013,-8.889968,-1.167277
22.09052,not-testing,-8.021618,0.7347088,-70.00521,27.98538,-7.573523,-1.704955,-10.67467,-1.58068
22.19918,not-testing,-8.951185,0.720065,-70.11283,28.34407,-7.588159,-2.884992,-10.69245,-2.766731
22.30983,not-testing,-9.348209,1.352239,-70.02595,28.63909,-10.86383,-8.37842,-13.99279,-8.231316
22.40986,not-testing,-9.501213,1.779945,-69.89288,29.19895,-10.99216,-9.081779,-14.12706,-8.932515
22.51946,not-testing,-9.582557,1.989237,-70.03416,29.45562,-10.89288,-9.101583,-14.02849,-8.954811
22.63081,not-testing,-9.757097,2.204215,-70.25137,29.5794,-11.39464,-8.852531,-14.52709,-8.700322
22.74247,not-testing,-9.940138,2.37798,-70.59067,29.09227,-11.43193,-8.532495,-14.56166,-8.371298
22.85707,not-testing,-10.03313,2.340477,-70.63563,28.26972,-11.75915,-8.260563,-14.88625,-8.102609
22.96592,not-testing,-10.09463,2.415329,-70.43807,28.31316,-11.34844,-8.925403,-14.4823,-8.769838
23.07664,not-testing,-10.11799,2.491009,-70.14532,28.74703,-11.63565,-8.697009,-14.76707,-8.543669
23.18831,not-testing,-10.176,2.612326,-70.11583,29.10448,-11.66766,-9.019759,-14.802,-8.868613
23.29956,not-testing,-10.34491,2.647456,-70.14815,29.20629,-11.67762,-8.666901,-14.8097,-8.524417
23.41103,not-testing,-10.61634,2.541236,-70.15578,29.43008,-11.41966,-8.406493,-14.55117,-8.276174
23.52249,not-testing,-10.60044,2.694647,-70.24285,29.08159,-3.949133,-9.483146,-7.079432,-9.422083
23.62329,not-testing,-10.56321,2.670865,-70.25343,28.86247,-7.202933,1.933874,-10.30392,2.04335
23.73153,not-testing,-10.51827,2.715481,-70.37904,28.38347,-7.335733,0.5157644,-10.43535,0.6213345
23.84307,not-testing,-10.60816,2.758154,-70.46057,27.9739,-8.57474,4.068782,-11.68355,4.176889
23.9552,not-testing,-10.63201,2.793807,-70.46655,27.66515,-8.879253,4.814586,-11.99121,4.926968
24.066,not-testing,-10.50153,2.702099,-70.23897,27.90851,-8.462689,4.29617,-11.57215,4.412258
24.17721,not-testing,-10.39468,2.608744,-70.17597,28.26122,-8.191219,4.482473,-11.3013,4.600765
24.28789,not-testing,-10.43542,2.367167,-70.10292,28.82258,-7.722151,4.126377,-10.83013,4.249653
24.38874,not-testing,-10.46914,2.160385,-70.25032,28.82694,-7.494627,3.419614,-10.59967,3.543256
24.49776,not-testing,-10.49834,2.045905,-70.35085,28.5493,-2.879084,-6.469336,-5.980697,-6.387091
24.60901,not-testing,-10.38265,1.931672,-70.31397,28.37801,-2.371901,-5.703725,-5.466639,-5.618419
24.72097,not-testing,-10.47628,1.823352,-70.41083,28.18793,-2.888875,-5.435046,-5.98495,-5.346371
24.8321,not-testing,-10.49165,1.892994,-70.31276,28.29577,-10.17033,-8.918051,-13.30729,-8.783353
24.94313,not-testing,-10.46595,1.879124,-71.07899,28.14991,-10.40112,-8.815786,-13.53688,-8.678276
25.055,not-testing,-10.40967,1.861089,-71.73567,27.6599,-10.36374,-8.887333,-13.49986,-8.744918
25.1552,not-testing,-10.47082,1.830042,-70.60935,27.79372,-10.7325,-9.192976,-13.87094,-9.050665
25.26554,not-testing,-10.7336,1.796901,-70.33946,27.92547,-10.7046,-9.419008,-13.84583,-9.286504
25.37458,not-testing,-10.93,1.754988,-70.40481,27.81211,-10.89442,-8.174547,-14.0256,-8.05266
25.48599,not-testing,-11.05479,1.68661,-70.26626,27.52709,-1.665827,-8.362014,-4.769527,-8.31695
25.59828,not-testing,-11.27388,1.463285,-71.26191,27.47719,-1.484749,-7.521476,-4.579539,-7.485332
25.70893,not-testing,-12.74188,1.412708,-70.52696,27.8015,-3.575824,-6.95807,-6.673348,-6.983072
25.82071,not-testing,-16.53477,4.073644,-69.72177,27.40978,-15.25084,14.13198,-18.44729,14.01352
25.92088,not-testing,-20.62973,10.9834,-69.73568,27.13705,-16.55016,18.49167,-19.80812,18.28436
26.02918,not-testing,-17.95231,20.23891,-71.66182,25.76472,-10.86699,19.54922,-14.14537,19.50433
26.14106,not-testing,-4.501872,26.92097,-71.39715,25.69763,2.44357,20.60975,-0.833484,20.99976
26.25222,not-testing,9.208842,21.00923,-72.30268,25.2864,15.2629,13.32104,12.18757,14.09201
26.36369,not-testing,14.77816,5.572097,-71.08134,27.02472,11.30667,1.437176,8.268378,2.034923
26.47501,not-testing,9.257133,-13.09503,-70.35797,29.21896,10.86467,-23.7906,7.486389,-23.56135
26.58649,not-testing,-4.805971,-22.74878,-68.28492,30.41295,-13.28939,-34.64831,-16.99252,-34.3214
26.68674,not-testing,-19.52353,-22.62322,-68.20881,29.89312,-37.56184,-34.55614,-41.11023,-34.05207
26.79574,not-testing,-33.28478,-16.71303,-68.67767,28.00681,-32.54505,-23.66923,-35.92615,-23.89129
26.90682,not-testing,-39.43152,-4.689132,-69.52204,26.44092,-34.96175,-7.172007,-38.05624,-7.607992
27.01835,not-testing,-36.36253,11.76962,-72.49284,24.90519,-9.865918,28.65184,-13.08367,28.83299
27.12978,not-testing,-27.10287,19.52485,-71.89081,24.96144,-2.653442,16.63516,-5.659953,16.71499
27.24086,not-testing,-14.64901,19.43057,-70.42873,25.91251,-0.9064906,9.293059,-3.978329,9.409512
27.35176,not-testing,-8.554759,11.22397,-69.42191,27.10384,-7.573582,0.8570997,-10.67618,0.9130527
27.45251,not-testing,-7.977849,4.743548,-69.04733,27.10527,-12.52049,0.9875408,-15.60431,1.135582
27.56118,not-testing,-10.35061,4.198456,-68.68659,28.26651,-15.10597,6.039501,-18.20276,6.213534
27.67248,not-testing,-10.21394,4.02895,-69.61712,28.01863,-14.51214,5.487319,-17.6055,5.709953
27.78427,not-testing,-9.583249,3.032642,-70.17071,27.99332,-13.41548,5.858366,-16.51206,6.090441
27.89573,not-testing,-9.286492,2.644399,-71.67367,27.96785,-5.231666,-7.775154,-8.349194,-7.555288
28.00687,not-testing,-9.525321,2.098445,-70.3486,28.14252,-3.294342,-8.425872,-6.409312,-8.227217
28.11806,not-testing,-9.568052,2.864987,-70.15192,28.15958,-3.106055,-7.269829,-6.212374,-7.082947
28.21856,not-testing,-10.01433,2.956672,-70.07946,28.02298,-5.379926,-7.807452,-8.495972,-7.592522
28.32659,not-testing,-10.10544,2.595467,-70.24323,28.04208,-5.850134,-9.657938,-8.979428,-9.41077
28.43838,not-testing,-9.386828,2.502718,-70.21351,28.1739,-5.519008,-9.375537,-8.646556,-9.12158
28.54983,not-testing,-9.465397,2.631769,-70.00177,28.3938,-5.349601,-9.189348,-8.474307,-8.931782
28.66164,not-testing,-9.78002,2.915633,-69.79829,28.54007,-5.044446,-8.736162,-8.164995,-8.498773
28.7727,not-testing,-10.24314,2.748785,-69.98236,28.31361,-6.022675,-9.036344,-9.148119,-8.803507
28.88441,not-testing,-10.4677,2.632924,-70.43291,27.55636,-6.681901,-8.835296,-9.808111,-8.61275
28.99639,not-testing,-10.87376,2.439686,-70.354,26.2383,-6.650947,-7.947123,-9.771227,-7.752017
29.10703,not-testing,-10.79798,2.370803,-71.46613,26.14451,-6.394164,-7.874023,-9.513911,-7.686066
29.21889,not-testing,-10.52368,2.693327,-71.11572,26.2782,-6.839935,-7.408426,-9.958194,-7.21554
29.3292,not-testing,-10.76799,2.78157,-70.2358,27.59329,-14.44301,-9.038181,-17.56581,-8.804856
29.44349,not-testing,-11.13437,2.539412,-68.7065,29.27591,-16.08126,-5.29661,-19.17188,-5.067604
29.55215,not-testing,-11.61386,2.195062,-69.05674,30.74522,-16.48807,-5.747066,-19.58142,-5.518182
29.66307,not-testing,-11.60355,2.442584,-69.49953,31.49215,-15.83301,-5.8412,-18.93078,-5.621329
29.77469,not-testing,-10.66448,3.356528,-69.46689,31.25203,-15.00345,-4.544295,-18.0943,-4.321205
29.88656,not-testing,-9.532661,4.195602,-69.87125,30.70972,-14.8286,-5.110382,-17.91564,-4.861604
29.99765,not-testing,-9.734687,2.862899,-70.03465,30.00019,-15.6274,-7.471543,-18.72702,-7.26088
30.1087,not-testing,-10.35875,1.42322,-69.63467,29.36187,-16.56785,-6.785027,-19.6579,-6.537594
30.20909,not-testing,-11.07013,0.7641259,-68.42981,29.77533,-16.85998,-7.216068,-19.95723,-6.997301
30.31771,not-testing,-11.65926,1.134769,-67.89565,29.02685,-16.53133,-6.597779,-19.63273,-6.430044
30.42872,not-testing,-11.57084,1.866132,-68.22584,28.83951,-7.686366,7.69269,-10.8116,7.853272
30.54062,not-testing,-11.75135,2.681066,-68.67368,29.10473,-8.654038,5.414336,-11.76437,5.604579
30.65187,not-testing,-11.4885,2.472454,-69.43554,29.6893,-7.81738,4.664632,-10.92297,4.855843
30.76316,not-testing,-11.30063,2.59567,-69.96165,29.34642,-7.871327,5.292272,-10.98192,5.455616
30.87477,not-testing,-11.40436,2.46795,-69.89232,29.42068,-8.166689,5.209441,-11.27831,5.347651
30.97504,not-testing,-11.01613,2.272692,-69.77534,29.63148,-7.103514,3.840017,-10.20783,3.977155
31.08357,not-testing,-10.38862,1.654023,-69.76501,29.7236,-1.667022,-7.776663,-4.770073,-7.700982
31.19489,not-testing,-9.680647,1.595861,-70.03263,29.69269,-1.501208,-7.18504,-4.604114,-7.110422
31.2964,not-testing,-9.424708,1.523155,-70.05949,29.71068,-9.965455,-8.542326,-13.09796,-8.400197
31.40634,not-testing,-9.532721,1.344321,-70.90095,29.41009,-10.84932,-8.280075,-13.97794,-8.132214
31.5158,not-testing,-9.554956,1.324306,-70.16319,29.11708,-10.6584,-7.834184,-13.78376,-7.680505
31.6163,not-testing,-9.533886,1.562469,-69.37048,29.37902,-10.73471,-8.282255,-13.86334,-8.128294
31.72136,not-testing,-9.472614,1.862771,-71.10062,28.85103,-10.86371,-7.344575,-13.98484,-7.189212
31.83467,not-testing,-9.418838,1.829642,-70.88704,28.5549,-10.81764,-8.48068,-13.94671,-8.311467
31.94642,not-testing,-9.153797,2.033283,-68.91784,28.72119,-10.41445,-9.062394,-13.54889,-8.895841
32.06036,not-testing,-9.093676,2.042939,-70.52068,27.896,-10.01842,-9.740239,-13.15966,-9.573507
32.16923,not-testing,-9.082696,2.336722,-70.61999,27.20002,-10.35403,-7.660776,-13.47703,-7.490603
32.28093,not-testing,-9.235253,2.613446,-70.0964,27.22938,-7.721183,5.950731,-10.83741,6.103521
32.39183,not-testing,-9.366606,2.947734,-70.35992,26.98881,-7.54209,4.710225,-10.65163,4.868883
32.50368,not-testing,-9.562814,3.03688,-70.17902,27.73556,-7.078491,4.398284,-10.18645,4.553239
32.61494,not-testing,-9.529711,2.867569,-70.34,27.87076,-7.74374,5.337857,-10.85689,5.484708
32.72676,not-testing,-9.450958,2.679237,-70.19044,27.90577,-4.091161,-8.440064,-7.216635,-8.332685
32.8388,not-testing,-9.326274,2.619456,-70.29295,28.02505,-3.451977,-7.190237,-6.566074,-7.081354
32.94018,not-testing,-9.230927,2.497429,-70.4481,28.01676,-3.520794,-7.199575,-6.635674,-7.08971
33.04629,not-testing,-9.18383,2.465276,-70.43992,27.81835,-3.12244,-8.763448,-6.247335,-8.655982
33.15836,not-testing,-9.242425,2.496139,-70.36634,27.77044,-3.375853,-7.988217,-6.495267,-7.873571
33.26914,not-testing,-9.1926,2.602951,-70.16084,27.84384,-4.308232,-7.957918,-7.430731,-7.828856
33.37976,not-testing,-9.140881,2.732033,-70.00152,28.02998,-14.00468,-5.869601,-17.10094,-5.67618
33.49286,not-testing,-9.295684,2.8412,-70.18603,28.33484,-14.06579,-6.464766,-17.1659,-6.265726
33.60438,not-testing,-9.438112,2.843711,-69.14642,28.73166,-14.40827,-6.171741,-17.50535,-5.970599
33.71469,not-testing,-9.511044,2.785019,-70.14537,28.2951,-14.53108,-6.251882,-17.62846,-6.053051
33.82584,not-testing,-9.432102,2.660129,-69.69717,28.40601,-10.89639,-6.143021,-14.00849,-5.963947
33.93743,not-testing,-9.415481,2.556503,-69.97682,28.05464,-7.424446,-7.32256,-10.54762,-7.164383
34.0511,not-testing,-9.138741,2.493036,-69.53001,28.11355,-6.729828,-6.990952,-9.850319,-6.833343
34.16034,not-testing,-8.885474,2.51303,-69.53649,28.12504,-7.166782,-7.295192,-10.28973,-7.132425
34.27114,not-testing,-8.950313,2.54305,-69.62672,27.93092,-2.755168,-8.556989,-5.876863,-8.435038
34.38243,not-testing,-9.060637,2.48136,-69.11013,27.72918,-6.509845,5.667842,-9.623679,5.829427
34.49431,not-testing,-9.145466,2.588881,-69.50396,27.66482,-7.776012,4.643798,-10.88555,4.796504
34.60569,not-testing,-9.399909,2.465407,-69.39904,27.44975,-7.450193,4.856006,-10.56064,5.009188
34.7169,not-testing,-9.391728,2.304611,-69.58611,27.34386,-7.270494,4.914682,-10.3809,5.07317
34.81718,not-testing,-9.402241,2.022758,-69.77803,27.52435,-7.458016,3.805562,-10.56409,3.95801
34.92633,not-testing,-9.294439,2.165388,-69.36926,27.29463,-3.367375,-8.154717,-6.487667,-8.037434
35.03732,not-testing,-9.340866,1.989317,-69.49665,27.30804,-4.166167,-7.385416,-7.283365,-7.252252
35.14916,not-testing,-9.252295,1.635878,-69.22369,27.10267,-6.817178,-8.844571,-9.951872,-8.693155
35.26088,not-testing,-9.077096,1.870803,-69.2673,27.17333,-6.50632,-8.768572,-9.639953,-8.61374
35.37311,not-testing,-9.199026,1.920077,-69.73596,26.88259,-7.075695,-8.722289,-10.2093,-8.563273
35.48269,not-testing,-9.506114,1.925249,-69.55196,27.07748,-6.905724,-8.490442,-10.03736,-8.341192
35.58293,not-testing,-9.590616,2.050357,-69.79619,26.92183,-6.523535,-8.353434,-9.653345,-8.205852
35.69146,not-testing,-9.766178,2.14746,-69.89582,27.09389,-6.603875,-7.422335,-9.726869,-7.279701
35.80312,not-testing,-10.32785,2.1441,-70.23447,27.48835,3.314836,-8.893611,0.2507857,-8.835746
35.9149,not-testing,-10.92779,2.210116,-70.45108,27.68689,2.708362,-8.868308,-0.3552345,-8.805922
36.02636,not-testing,-11.16904,2.524859,-70.50323,28.18053,2.972296,-8.706391,-0.08318304,-8.638464
36.13723,not-testing,-10.75868,2.052471,-70.91026,28.18162,3.747808,-9.867127,0.6861888,-9.818019
36.24867,not-testing,-10.74376,1.540878,-70.97608,28.39757,2.920421,-9.442089,-0.148811,-9.395255
36.36266,not-testing,-10.61986,1.594411,-71.42248,26.98106,-9.45204,-6.103349,-12.56763,-5.938804
36.47116,not-testing,-10.35276,0.7948555,-70.9068,26.20221,-9.464043,-6.749818,-12.58446,-6.602684
36.58255,not-testing,-10.02139,-0.4075633,-71.27748,24.92343,-9.055646,-8.312443,-12.18708,-8.162144
36.69456,not-testing,-9.684359,-0.4603209,-71.07137,25.62576,-8.704997,-7.047019,-11.82722,-6.897145
36.80849,not-testing,-9.671572,-0.3046025,-70.51846,25.60535,-8.965215,-6.96011,-12.08606,-6.796749
36.91722,not-testing,-9.916444,0.2087601,-70.69593,26.18708,-9.01357,-5.249386,-12.12443,-5.08214
37.02828,not-testing,-10.08643,0.8033658,-70.52623,26.49486,-10.24723,-3.429119,-13.34946,-3.254884
37.12967,not-testing,-10.34857,1.140306,-70.8007,27.41313,-6.892215,6.481566,-10.00893,6.66138
37.23698,not-testing,-10.45175,1.513603,-70.73703,27.90584,-6.649115,4.512101,-9.754784,4.686404
37.34845,not-testing,-10.30962,2.392563,-70.83084,28.7505,-7.059145,5.423157,-10.17001,5.60071
37.46318,not-testing,-10.17248,2.752761,-69.92909,29.63368,-3.300141,-6.079237,-6.401196,-5.948679
37.56683,not-testing,-10.46145,3.056876,-70.07098,30.42224,-3.123712,-5.991259,-6.221921,-5.867755
