time,Status,HeadPolar,HeadAzimuth,ShoulderPolar,ShoulderAzimuth,LeftGazePolar,LeftGazeAzimuth,RightGazePolar,RightGazeAzimuth
5.421182,Direction 270 / Range P25,-51.40367,32.00352,-2.558205,-1.741917,-47.37187,29.58092,-50.93798,29.63605
5.53253,Direction 270 / Range P25,-51.15411,31.97383,-2.062396,-2.084742,-46.09452,14.7288,-49.29667,14.78689
5.644301,Direction 270 / Range P25,-51.01351,32.09017,-2.103257,-2.143289,-46.55382,15.90894,-49.77602,15.96438
5.756258,Direction 270 / Range P25,-51.27766,32.10173,-2.575168,-1.859284,-46.57984,15.59857,-49.79681,15.63958
5.867062,Direction 270 / Range P25,-51.236,32.27147,-2.082231,-2.193441,-46.69731,15.34065,-49.91059,15.3841
5.979352,Direction 270 / Range P25,-51.16092,32.07043,-2.145462,-2.154569,-46.88773,27.36932,-50.37905,27.43348
6.090261,Direction 270 / Range P25,-51.31459,32.11504,-2.861447,-1.826329,-46.57084,27.83237,-50.07583,27.90623
6.201665,Direction 270 / Range P25,-51.288,31.98916,-2.185967,-2.251762,-44.89185,15.5318,-48.10061,15.61425
6.313435,Direction 270 / Range P25,-51.10016,32.26301,-2.226071,-2.245497,-44.09838,15.828,-47.30833,15.92865
6.42364,Direction 270 / Range P25,-51.07027,32.19458,-2.760489,-1.872623,-45.42762,15.29861,-48.63564,15.38051
6.535691,Direction 270 / Range P25,-51.19111,32.38587,-1.824706,-2.604372,-47.83902,15.52613,-51.05764,15.57022
6.647005,Direction 270 / Range P25,-51.21901,32.21359,-1.839774,-2.714338,-48.67138,15.77398,-51.89512,15.80114
6.759056,Direction 270 / Range P25,-51.33466,32.07092,-1.801622,-2.864197,-48.74033,15.66366,-51.96226,15.69617
6.869807,Direction 270 / Range P25,-51.17509,32.13705,-2.932866,-2.28863,-48.41848,15.83359,-51.64288,15.87159
6.982051,Direction 270 / Range P25,-51.20536,32.22879,-2.295788,-2.618327,-40.82079,12.99928,-43.96551,13.13084
7.092427,Direction 270 / Range P25,-51.13272,32.25793,-2.949628,-2.310509,-46.74852,10.51467,-49.8997,10.56805
7.203983,Direction 270 / Range P25,-51.10977,32.18196,-2.964254,-2.284433,-45.4535,12.5551,-48.62322,12.6288
7.315441,Direction 270 / Range P25,-51.12184,32.10397,-2.329342,-2.594095,-47.73217,15.59911,-50.95172,15.65106
7.426104,Direction 270 / Range P25,-51.05023,32.72148,-2.962666,-2.243815,-48.17084,16.70884,-51.40939,16.75804
7.538258,Direction 270 / Range P25,-51.06217,32.84795,-2.935519,-2.227107,-48.12091,16.46674,-51.35527,16.51853
7.649371,Direction 270 / Range P25,-51.1019,32.38729,-2.279391,-2.553438,-48.09903,15.58354,-51.31894,15.63506
7.761218,Direction 270 / Range P25,-51.10738,32.10932,-2.338433,-2.5504,-44.40854,15.53706,-47.61474,15.64535
7.872206,Direction 270 / Range P25,-51.01076,31.97616,-1.808843,-2.70569,-42.39685,15.58395,-45.59125,15.72838
7.983841,Direction 270 / Range P25,-51.02112,31.78898,-1.846816,-2.625088,-42.08792,15.74851,-45.28259,15.89829
8.095264,Direction 270 / Range P25,-51.04245,31.98742,-1.85796,-2.627035,-44.13989,13.72112,-47.31808,13.82807
8.206676,Direction 270 / Range P25,-51.12517,32.20303,-1.85332,-2.626534,-44.76556,12.51978,-47.93076,12.61746
8.318351,Direction 270 / Range P25,-51.09327,31.96204,-1.857227,-2.547686,-41.77803,13.99238,-44.94322,14.13838
8.428605,Direction 270 / Range P25,-51.06054,31.99806,-1.834185,-2.50219,-44.83456,9.262112,-47.96574,9.342383
8.540923,Direction 270 / Range P25,-51.12268,32.18229,-1.803219,-2.521444,-46.22013,11.84921,-49.38376,11.92393
8.652364,Direction 270 / Range P25,-51.09157,32.2213,-1.810774,-2.498476,-46.45907,11.69041,-49.62169,11.76446
8.763697,Direction 270 / Range P25,-50.87934,32.21492,-1.806027,-2.515591,-46.78767,12.31811,-49.95927,12.39169
8.875655,not-testing,-50.97567,32.1236,-1.765914,-2.553429,-46.22606,11.67332,-49.38797,11.75144
8.992329,not-testing,-51.03013,32.02594,-1.803191,-2.536694,-45.91704,11.70969,-49.07811,11.79012
9.09807,not-testing,-51.1692,32.11712,-1.82812,-2.566518,-46.13227,12.60856,-49.30442,12.69123
9.208517,not-testing,-51.11675,32.04734,-1.860221,-2.63573,-47.32614,15.58305,-50.54421,15.65482
9.320168,not-testing,-51.12304,32.06358,-1.845788,-2.712739,-46.44426,15.84989,-49.66392,15.93672
9.431358,not-testing,-51.19673,32.16414,-1.814644,-2.793372,-44.66588,23.67852,-48.04107,23.82428
9.542653,not-testing,-51.20178,32.70149,-1.807298,-2.848014,-46.28273,37.09321,-50.16928,37.22676
9.654236,not-testing,-50.85454,33.4453,-2.908839,-2.375999,-46.10905,36.81948,-49.98183,36.95742
9.765667,not-testing,-50.84734,35.27856,-2.362097,-2.667655,-45.44822,38.3434,-49.39885,38.51353
9.876939,not-testing,-51.38193,38.49584,-2.416739,-2.651955,-46.0771,43.28591,-50.33635,43.44722
9.988344,not-testing,-51.38056,44.12349,-3.071196,-2.352391,-44.19788,46.6529,-48.7065,46.90232
10.10054,not-testing,-50.35133,50.65824,-2.404243,-2.675524,-46.18813,49.68859,-50.98312,49.90041
10.21142,not-testing,-48.94656,54.00555,-2.313874,-2.751075,-46.29157,49.0672,-51.02551,49.30165
10.32381,not-testing,-48.88079,52.29294,-2.960845,-2.403255,-47.85845,43.97557,-52.16858,44.1801
10.43448,not-testing,-51.21514,50.94489,-2.126366,-2.845635,-49.71056,43.59224,-53.99516,43.7492
10.54582,not-testing,-50.32947,51.10432,-2.207906,-2.525859,-47.14407,44.46884,-51.48519,44.73553
10.65793,not-testing,-49.4604,51.05772,-2.776512,-2.116878,-43.36839,38.9131,-47.32006,39.33122
10.76881,not-testing,-48.85909,48.80696,-2.608942,-2.039852,-45.30907,45.55987,-49.71584,45.97804
10.88013,not-testing,-48.08474,45.54739,-1.887014,-2.195745,-45.26324,44.42938,-49.58245,44.85889
10.99133,not-testing,-47.94537,45.92829,-2.579519,-1.822165,-45.43921,46.59567,-49.93403,46.99697
11.10475,not-testing,-48.85265,46.04596,-1.468089,-2.391384,-43.95616,38.5311,-47.89209,38.95033
11.21463,not-testing,-49.894,46.50927,-1.324011,-2.460245,-46.91647,45.398,-51.32797,45.68274
11.32637,not-testing,-50.54746,46.72986,-1.27961,-2.471338,-45.92891,45.39994,-50.33686,45.70277
11.43678,not-testing,-50.43835,46.70995,-2.095446,-2.02319,-45.5152,44.30478,-49.83637,44.62906
11.54806,not-testing,-50.02552,46.90948,-1.765228,-2.169199,-44.96956,45.49742,-49.38027,45.83681
11.65976,not-testing,-51.46294,47.34394,-2.541065,-1.508932,-46.71957,46.14915,-51.19612,46.33382
11.77125,not-testing,-51.85236,47.26276,-1.26809,-2.101834,-45.52638,44.63164,-49.87689,44.86682
11.88276,not-testing,-51.34062,47.16463,-1.828333,-1.681167,-45.26966,44.65479,-49.62003,44.92241
11.99398,not-testing,-51.1092,46.91572,-2.436583,-1.317097,-42.64605,35.08964,-46.40376,35.42147
12.10555,not-testing,-51.08794,47.09675,-2.350838,-1.410022,-46.08855,37.31652,-49.9804,37.54642
12.21666,not-testing,-50.4951,47.04984,-1.258447,-2.001684,-44.39228,44.16988,-48.70199,44.48119
12.32803,not-testing,-49.64764,46.87898,-1.298733,-1.914664,-43.69907,44.29295,-48.01216,44.6565
12.43951,not-testing,-49.53979,46.71955,-2.420393,-1.439376,-44.53456,42.26971,-48.71022,42.60665
12.55076,not-testing,-50.27629,46.67282,-1.334696,-1.997866,-46.47204,25.1586,-49.88889,25.3814
12.66214,not-testing,-50.5442,46.74983,-1.826093,-1.800747,-46.97123,33.49199,-50.68484,33.70665
12.77392,not-testing,-50.4946,46.71028,-1.31937,-1.984197,-47.00352,34.06864,-50.74286,34.28002
12.88519,not-testing,-50.31817,46.67206,-1.325331,-2.01721,-46.30324,41.81435,-50.45945,42.06183
12.99704,not-testing,-50.28571,46.76636,-1.321755,-2.042895,-46.46327,42.48111,-50.66447,42.72385
13.10793,not-testing,-50.28207,46.81066,-1.304104,-1.989762,-46.27915,42.50456,-50.48125,42.75303
13.21977,not-testing,-50.27162,46.81529,-1.298096,-1.980611,-45.53625,39.58609,-49.551,39.85769
13.33116,not-testing,-50.29554,46.84924,-1.299775,-1.992157,-45.8854,40.09155,-49.932,40.34961
13.44211,not-testing,-50.45195,46.82688,-1.265672,-1.953951,-45.94894,42.44683,-50.14579,42.70152
13.5532,not-testing,-50.50345,46.87344,-1.251114,-1.914212,-46.39146,42.93464,-50.62362,43.17282
13.66526,not-testing,-50.33503,46.84165,-1.263699,-1.920085,-46.14968,42.56749,-50.35559,42.81807
13.77639,not-testing,-50.17163,46.91056,-1.282148,-1.91945,-45.85773,42.71622,-50.07262,42.97851
13.88794,not-testing,-50.25251,46.93604,-1.288842,-1.894686,-45.70876,42.97606,-49.94144,43.23497
13.99929,not-testing,-50.20504,46.89085,-1.791907,-1.576417,-45.93086,34.25026,-49.6742,34.49463
14.11011,not-testing,-50.16081,46.90666,-1.811424,-1.598436,-45.77842,42.03041,-49.94707,42.29181
14.22206,not-testing,-50.16746,46.88164,-2.305,-1.255202,-46.03333,42.7541,-50.25199,43.00571
14.33338,not-testing,-50.09097,46.88808,-1.256701,-1.958031,-46.00724,42.31621,-50.19612,42.56954
14.44554,not-testing,-50.00026,46.8514,-1.695085,-1.842696,-48.72419,36.80417,-52.59846,36.96488
14.55635,not-testing,-49.98888,46.83094,-2.357459,-1.453315,-46.90268,31.89168,-50.55039,32.10756
14.66735,not-testing,-50.05387,46.80059,-1.290799,-2.007974,-46.71021,31.8707,-50.35638,32.0901
14.77924,not-testing,-50.09208,46.86231,-1.279355,-1.969856,-45.85181,40.65992,-49.93344,40.91705
14.89002,not-testing,-50.09956,46.80765,-1.283695,-1.93378,-46.03581,40.64121,-50.11708,40.89231
15.0015,not-testing,-50.11596,46.59892,-1.279544,-1.996801,-46.07807,40.40549,-50.14396,40.66867
15.11286,not-testing,-50.03145,46.64235,-1.36465,-2.014546,-44.62105,43.25584,-48.86649,43.56792
15.22432,not-testing,-50.1433,46.62757,-2.243934,-1.387855,-45.65369,43.07593,-49.89268,43.3442
15.33592,Direction 180 / Range P50,-50.31643,46.69373,-2.331226,-1.329891,-45.71012,44.16709,-50.02777,44.42923
15.44701,Direction 180 / Range P50,-50.3009,46.67817,-1.842095,-1.583645,-45.92664,45.28098,-50.33008,45.53456
15.55828,Direction 180 / Range P50,-50.25684,46.64627,-2.406813,-1.252019,-46.18952,45.17525,-50.58593,45.41873
15.66941,Direction 180 / Range P50,-50.41556,46.23098,-2.476911,-1.319703,-46.13364,45.00562,-50.51675,45.24774
15.78098,Direction 180 / Range P50,-51.62807,45.76629,-2.302842,-2.089549,-63.04181,46.15645,-67.3998,45.72004
15.8922,Direction 180 / Range P50,-57.1054,45.22795,-2.613981,-2.19859,-69.0847,44.97572,-73.26543,44.27297
16.00408,Direction 180 / Range P50,-67.71461,45.43996,-2.758078,-2.468092,91.35856,40.10153,88.03081,38.71585
16.11532,Direction 180 / Range P50,-78.19611,44.44282,-2.015034,-3.283209,92.52781,42.1529,88.90844,40.75961
16.22655,Direction 180 / Range P50,-88.49345,42.13756,-2.125299,-3.496275,81.05676,37.19754,77.92946,35.52359
16.33824,Direction 180 / Range P50,86.73923,38.93268,-2.263985,-3.673012,79.72214,34.13046,76.66437,32.43575
16.451,Direction 180 / Range P50,82.15582,36.6766,-2.351124,-3.777531,84.82951,36.17427,81.55927,34.58691
16.56062,Direction 180 / Range P50,78.88541,36.25552,-3.942594,-2.951929,84.95744,37.96905,81.65237,36.34007
16.67202,Direction 180 / Range P50,78.45407,38.43821,-4.009307,-3.096702,88.18893,40.42011,84.7899,38.78615
16.78364,Direction 180 / Range P50,79.38892,37.17842,-3.798754,-3.220627,86.69773,36.43515,83.49981,34.7497
16.89499,Direction 180 / Range P50,81.94212,36.50366,-4.278375,-3.16103,88.23956,36.45581,85.01955,34.7956
17.00623,Direction 180 / Range P50,82.27518,37.05885,-3.930499,-3.207046,86.43264,37.99543,83.19682,36.27352
17.11774,Direction 180 / Range P50,82.99845,37.44554,-3.818498,-3.212972,88.1777,38.89516,84.87062,37.21405
17.22884,Direction 180 / Range P50,83.4156,37.53636,-3.947387,-3.097561,87.52889,37.95087,84.30483,36.2166
17.34054,Direction 180 / Range P50,83.29007,37.33549,-3.865208,-2.992068,87.85777,37.24775,84.66959,35.50599
17.45362,Direction 180 / Range P50,83.25912,36.98092,-3.968315,-2.873533,89.61105,35.8974,86.44702,34.19291
17.56281,Direction 180 / Range P50,83.17789,37.19152,-3.837044,-2.76583,87.19042,37.00408,84.03371,35.23666
17.67445,Direction 180 / Range P50,82.91602,37.30076,-3.655727,-2.723444,86.88741,37.55448,83.71862,35.77581
17.7861,Direction 180 / Range P50,82.37267,37.01041,-3.614125,-2.691006,-88.30785,24.69793,91.93327,23.08724
17.89752,Direction 180 / Range P50,82.12651,36.64695,-3.92197,-2.609365,-88.15157,25.04738,92.08896,23.42696
18.00883,Direction 180 / Range P50,82.11595,36.78181,-3.789309,-2.595696,89.03241,35.01119,85.93312,33.2688
18.11996,Direction 180 / Range P50,82.36345,37.06866,-3.709389,-2.534034,89.30032,34.97388,86.1954,33.23933
18.23131,Direction 180 / Range P50,82.97363,37.48556,-3.57602,-2.480689,90.0387,34.92606,86.91391,33.21728
18.34309,Direction 180 / Range P50,83.58766,37.91224,-3.631288,-2.382312,89.88297,35.69168,86.72148,33.99166
18.45624,Direction 180 / Range P50,83.80065,37.98853,-3.754277,-2.231509,-88.1814,28.98912,91.93622,27.40202
18.5652,Direction 180 / Range P50,83.7167,37.78182,-3.818047,-2.209394,92.27072,30.5649,89.24844,28.90926
18.67677,Direction 180 / Range P50,83.76717,37.21619,-3.719022,-2.21163,92.32356,29.78132,89.34046,28.10399
18.78869,Direction 180 / Range P50,83.84122,36.68444,-3.545197,-2.134173,90.09293,34.90431,87.00707,33.14924
18.89981,Direction 180 / Range P50,85.1395,35.89667,-3.794865,-2.013668,91.23973,35.48508,88.14537,33.71711
19.01077,Direction 180 / Range P50,85.10978,36.3728,-4.038276,-1.892999,90.24908,37.16289,87.09922,35.384
19.12247,Direction 180 / Range P50,85.06844,36.32997,-4.076119,-1.903767,89.75413,37.73389,86.59203,35.94281
19.23404,Direction 180 / Range P50,84.77335,36.18995,-3.880628,-1.893982,89.29644,36.61396,86.19133,34.80743
19.35019,Direction 180 / Range P50,84.5185,36.08523,-2.211887,-2.793946,-83.45365,28.21337,-86.44251,26.62588
19.46586,Direction 180 / Range P50,84.40824,35.94596,-2.550495,-2.472826,-82.56757,24.15477,-85.46011,22.56157
19.57331,Direction 180 / Range P50,84.49622,35.99755,-2.482313,-2.286021,-85.78359,26.97367,-88.71117,25.32923
19.6767,Direction 180 / Range P50,84.71212,35.99459,-2.480523,-2.163633,-85.84738,27.51578,-88.78663,25.86874
19.78971,Direction 180 / Range P50,84.94792,36.18532,-2.513713,-2.094506,-89.59101,32.3695,90.5211,30.65355
19.90213,Direction 180 / Range P50,84.88773,36.16007,-3.096737,-1.877033,92.76506,32.65462,89.74115,30.91903
20.01296,Direction 180 / Range P50,84.70258,36.06489,-3.082394,-1.937487,91.50446,33.82059,88.46581,32.0553
20.12446,Direction 180 / Range P50,84.78426,36.09096,-2.462575,-2.291761,91.16538,33.94944,88.12779,32.17706
20.23519,Direction 180 / Range P50,84.90425,36.17974,-2.012553,-2.407753,-83.49333,25.61896,-86.41555,24.01789
20.34728,Direction 180 / Range P50,84.85042,36.19241,-2.971762,-1.842933,-82.26716,24.20808,-85.16876,22.62587
20.45877,Direction 180 / Range P50,84.84875,36.20798,-2.362519,-2.015416,-82.37713,24.99919,-85.29498,23.41669
20.56892,Direction 180 / Range P50,84.91792,36.21549,-2.41844,-1.954349,91.7684,35.18597,88.67448,33.43098
20.68068,Direction 180 / Range P50,84.90752,36.21285,-2.883202,-1.636307,91.76022,35.52164,88.65437,33.7668
20.78084,Direction 180 / Range P50,84.99504,36.31087,-2.859782,-1.650537,-81.15414,24.67869,-84.07753,23.12068
20.88909,Direction 180 / Range P50,85.12955,36.34507,-2.396522,-1.935358,-78.03105,22.56266,-80.93171,21.05358
21.00155,Direction 180 / Range P50,84.95815,36.22406,-2.88442,-1.710403,-78.39172,22.93373,-81.29419,21.4158
21.11263,Direction 180 / Range P50,84.88701,36.17298,-2.914022,-1.710988,-82.06274,24.96289,-84.98215,23.38552
21.22381,Direction 180 / Range P50,84.85062,36.16033,-2.354468,-2.016592,-82.55067,24.55908,-85.45551,22.96971
21.33755,Direction 180 / Range P50,84.85858,36.1433,-2.401235,-2.002143,-83.44868,24.70721,-86.34873,23.10229
21.44681,Direction 180 / Range P50,84.94929,36.26378,-2.974315,-1.790138,-83.05732,23.29888,-85.93311,21.70077
21.55771,Direction 180 / Range P50,84.77847,36.17696,-2.405136,-2.126308,-82.09097,24.21622,-84.99474,22.63838
21.66874,Direction 180 / Range P50,84.8212,36.25604,-2.463125,-2.101327,-83.62613,23.42384,-86.49806,21.81486
21.78098,not-testing,84.75772,36.2547,-2.842835,-1.764361,-82.51814,23.8075,-85.40978,22.22121
21.89184,not-testing,84.60498,36.13677,-2.305096,-2.064864,-83.394,23.4266,-86.26656,21.82001
22.0037,not-testing,84.76974,36.24064,-2.38396,-1.910094,-83.19458,23.54055,-86.07457,21.94185
22.115,not-testing,84.92067,36.37337,-2.916782,-1.697652,-80.12492,24.48276,-83.05441,22.94788
22.22644,not-testing,85.13874,36.48188,-2.320847,-2.163538,-78.35201,23.50768,-81.27708,22.00833
22.33799,not-testing,85.89384,37.6669,-1.865381,-2.606554,-74.35378,34.37096,-77.66373,33.12239
22.44907,not-testing,88.27293,39.90017,-1.859609,-2.70299,-68.6232,41.69879,-72.39059,40.83497
22.56134,not-testing,92.73434,42.74771,-1.929227,-2.427642,-66.69788,41.49328,-70.59351,40.86085
22.67122,not-testing,-86.16074,44.60766,-1.988003,-2.072876,-65.71367,41.327,-69.68971,40.86266
22.78184,not-testing,-80.36155,46.2691,-2.956795,-1.122533,-46.87272,41.9176,-50.70297,42.31227
22.89252,not-testing,-74.79762,47.19004,-2.472554,-1.132563,-47.36081,41.67317,-51.25061,42.22492
23.00424,not-testing,-70.09187,47.42786,-2.515739,-0.9743916,-43.71469,42.52552,-47.5943,43.34663
23.11575,not-testing,-66.05482,47.24752,-3.069746,-0.5123017,-46.77013,42.4445,-50.73859,43.27581
23.22759,not-testing,-62.25692,46.57997,-3.080977,-0.2826025,-47.5875,44.55196,-51.72075,45.47786
23.33939,not-testing,-59.27042,45.82678,-2.127257,-0.6422503,-48.57503,43.9442,-52.68031,44.90128
23.45013,not-testing,-56.02576,44.45889,-1.979409,-0.6120559,-48.43686,43.44094,-52.48396,44.48815
23.56169,not-testing,-52.91509,43.69003,-1.973628,-0.2962972,-48.22256,43.571,-52.25875,44.67855
23.67291,not-testing,-48.48211,42.8349,-2.057457,-0.1277774,-46.187,43.00827,-50.14734,44.19355
23.78492,not-testing,-42.40498,41.74527,-1.972856,-0.06097205,-44.5093,42.08405,-48.39598,43.28394
23.89675,not-testing,-35.94774,41.02711,-1.984151,0.117768,-38.36705,41.28529,-42.17423,42.5395
24.00757,not-testing,-32.884,42.05333,-1.88898,0.2238007,-40.67607,43.38857,-44.71834,44.38305
24.11979,not-testing,-33.75154,43.43254,-1.824858,-0.05556739,-42.76233,45.87576,-47.06832,46.6271
24.23071,not-testing,-36.25572,45.22547,-2.716078,0.287952,-44.39049,46.15561,-48.78565,46.70593
24.34234,not-testing,-38.38076,46.33029,-2.09623,-0.3747586,-45.32854,45.60717,-49.71922,45.99967
24.45347,not-testing,-41.77221,46.60276,-1.935268,-0.8313617,-45.21313,43.90225,-49.49945,44.23305
24.56541,not-testing,-45.16908,46.64536,-2.328498,-0.8283271,-47.40079,44.76612,-51.76591,44.93849
24.67644,not-testing,-46.88111,47.41093,-1.916774,-1.243324,-47.69503,46.50823,-52.20276,46.63271
24.78798,not-testing,-47.5182,47.87779,-1.85253,-1.333954,-43.94088,38.69301,-47.90807,38.9464
24.89961,not-testing,-47.5371,48.03466,-2.476729,-1.180626,-46.17041,48.28266,-50.83176,48.50374
25.01098,not-testing,-47.52281,48.12231,-1.295543,-1.940353,-45.27195,47.46953,-49.8561,47.74988
25.12246,not-testing,-47.90841,47.88129,-1.420776,-1.745871,-46.2028,46.74397,-50.72624,47.00462
25.23378,not-testing,-48.37851,47.82607,-1.442452,-1.657961,-44.40085,47.24693,-48.95921,47.57861
25.3456,not-testing,-49.21295,47.50335,-2.41637,-1.191627,-40.74214,36.34481,-44.53939,36.80975
25.45681,not-testing,-50.0705,47.54039,-1.451016,-1.962872,-46.81071,47.28136,-51.37907,47.55037
25.5688,not-testing,-50.46527,47.42089,-1.342904,-2.132704,-46.57162,47.04571,-51.11599,47.34761
25.67965,not-testing,-49.71178,45.36848,-1.380557,-2.193277,-46.34709,44.27877,-50.66595,44.62857
25.79072,not-testing,-47.05327,41.41,-1.874498,-1.927346,-43.61467,42.79866,-47.79096,43.36771
25.90229,not-testing,-47.81718,42.34397,-2.549188,-1.48008,-46.34232,44.21945,-50.66164,44.53001
26.01348,not-testing,-48.22408,44.27052,-1.304694,-2.039741,-46.01151,47.34692,-50.5846,47.63079
26.12493,not-testing,-49.20352,43.88878,-1.825086,-2.132736,-45.78395,45.1853,-50.18405,45.3965
26.2365,not-testing,-49.29972,43.16611,-1.634381,-1.9875,-44.81961,43.88963,-49.11805,44.14631
26.34778,not-testing,-49.81423,43.25751,-2.496274,-1.615389,-45.46049,44.76952,-49.82464,45.02605
26.45931,not-testing,-52.09182,43.98851,-2.05932,-1.846109,-48.26089,45.21697,-52.66535,45.38202
26.55938,not-testing,-53.73531,44.98732,-1.412353,-2.188474,-49.91631,45.41516,-54.33734,45.53968
26.66753,not-testing,-52.44194,44.55086,-2.400831,-1.65917,-48.01582,44.34242,-52.35106,44.54665
26.77913,not-testing,-50.38131,44.11723,-2.532657,-1.533267,-47.02924,43.63487,-51.30883,43.91289
26.89051,not-testing,-49.48541,42.37267,-1.433839,-2.050954,-46.63085,42.31337,-50.8184,42.60165
27.0023,Direction 180 / Range P25,-50.0347,42.46513,-2.41245,-1.383367,-46.30616,44.98878,-50.68763,45.24948
27.11319,Direction 180 / Range P25,-50.3773,42.83205,-2.781955,-1.231912,-47.11227,45.58709,-51.54293,45.81952
27.22506,Direction 180 / Range P25,-49.17657,43.48838,-1.570642,-1.876078,-46.76274,45.20804,-51.16308,45.45232
27.33664,Direction 180 / Range P25,-48.48499,43.31362,-1.834154,-1.705372,-45.79455,44.85753,-50.16529,45.13325
27.44797,Direction 180 / Range P25,-49.28857,43.62971,-2.430343,-1.396989,-51.88248,43.45893,-56.15147,43.50758
27.55918,Direction 180 / Range P25,-51.76721,43.92156,-1.638511,-1.97838,-56.43918,43.99522,-60.7309,43.88739
27.66999,Direction 180 / Range P25,-56.5291,43.89828,-1.728924,-2.09589,-71.85821,44.27857,-75.97259,43.63279
27.78184,Direction 180 / Range P25,-61.82157,43.47793,-2.891463,-1.706677,-71.85413,43.11946,-75.94547,42.48795
27.89322,Direction 180 / Range P25,-67.69304,44.26261,-1.918681,-2.609857,-72.58295,43.9969,-76.74162,43.28921
28.00495,Direction 180 / Range P25,-71.78765,43.86499,-2.320698,-2.512057,-76.24435,43.38971,-80.29279,42.50487
