time, Pitch, Yaw, Roll
11.96001, -59.29316, -0.4597013, 3.205829
11.99076, -59.4825, -0.8552368, 2.815568
12.01584, -59.68317, -1.31745, 2.392692
12.04362, -59.91094, -1.84005, 1.920812
12.07164, -60.14965, -2.408428, 1.411669
12.09927, -60.39991, -3.020123, 0.8618464
12.12753, -60.62656, -3.645186, 0.3146578
12.15929, -60.83605, -4.268795, -0.2839303
12.18304, -61.03439, -4.868644, -0.848345
12.21011, -61.22432, -5.42755, -1.430398
12.23762, -61.39055, -5.977534, -2.020423
12.26537, -61.57689, -6.50816, -2.638118
12.29354, -61.78267, -7.026353, -3.290095
12.32117, -61.98684, -7.530357, -3.931837
12.34871, -62.17869, -8.022086, -4.564114
12.37651, -62.37093, -8.48737, -5.177254
12.40436, -62.55807, -8.926034, -5.766398
12.43276, -62.73906, -9.336226, -6.331871
12.46057, -62.89814, -9.73268, -6.859641
12.48775, -63.04033, -10.12619, -7.368707
12.51581, -63.20705, -10.53106, -7.901571
12.54312, -63.40955, -10.96029, -8.482047
12.57119, -63.63964, -11.40553, -9.099237
12.599, -63.87737, -11.86166, -9.74108
12.62656, -64.10418, -12.32895, -10.39179
12.65444, -64.31595, -12.78808, -11.03774
12.68235, -64.52341, -13.24224, -11.66177
12.71017, -64.72516, -13.68639, -12.26845
12.73813, -64.93486, -14.11824, -12.8662
12.76546, -65.13865, -14.55485, -13.44257
12.79356, -65.3042, -15.01803, -14.01149
12.82106, -65.47427, -15.52291, -14.58861
12.84907, -65.63973, -16.10681, -15.21048
12.87728, -65.82623, -16.73449, -15.88221
12.90525, -66.03958, -17.44868, -16.63493
12.93363, -66.29138, -18.22307, -17.46659
12.96051, -66.61771, -19.04041, -18.38877
12.98789, -67.02888, -19.91291, -19.42746
13.016, -67.49915, -20.82507, -20.57196
13.04368, -68.05014, -21.78005, -21.79461
13.07133, -68.65093, -22.75872, -23.06551
13.10027, -69.26231, -23.75976, -24.35929
13.13193, -69.87265, -24.75324, -25.6193
13.15649, -70.4346, -25.7136, -26.81396
13.18285, -70.96003, -26.6517, -27.94805
13.21458, -71.43188, -27.53274, -28.99422
13.24191, -71.84032, -28.33672, -29.93022
13.26949, -72.14045, -29.0345, -30.7233
13.29603, -72.31783, -29.62962, -31.41284
13.32324, -72.4156, -30.14804, -32.01116
13.35018, -72.47371, -30.60525, -32.5025
13.3782, -72.47865, -31.01337, -32.92162
13.40593, -72.41685, -31.39651, -33.29277
13.43254, -72.25414, -31.78499, -33.65093
13.46085, -72.11182, -32.19807, -34.00855
13.48868, -71.99564, -32.61556, -34.34758
13.51574, -71.86065, -33.02132, -34.6539
13.5436, -71.68301, -33.39487, -34.91296
13.57198, -71.48154, -33.75739, -35.13805
13.60071, -71.26128, -34.10371, -35.34172
13.628, -71.06546, -34.46252, -35.556
13.65603, -70.90983, -34.84553, -35.78729
13.68401, -70.76958, -35.23995, -36.02989
13.71099, -70.60357, -35.65012, -36.291
13.73869, -70.34629, -36.05588, -36.56566
13.76644, -70.03525, -36.48774, -36.8623
13.7943, -69.71412, -36.96912, -37.19037
13.82152, -69.40545, -37.49694, -37.54609
13.85067, -69.09795, -38.0564, -37.90352
13.87859, -68.77686, -38.64233, -38.25559
13.90704, -68.42516, -39.21375, -38.57678
13.93581, -68.03173, -39.74857, -38.86174
13.96204, -67.6165, -40.19361, -39.08693
13.9902, -67.19424, -40.5536, -39.2718
14.01718, -66.85567, -40.83471, -39.41071
14.04631, -66.55809, -41.02719, -39.51192
14.07714, -66.29064, -41.12907, -39.5972
14.10531, -66.05653, -41.16782, -39.6975
14.13317, -65.88006, -41.16915, -39.81981
14.1699, -65.73622, -41.104, -39.9636
14.19773, -65.59842, -41.0026, -40.10012
14.22551, -65.47147, -40.85898, -40.20181
14.2537, -65.35355, -40.69426, -40.27317
14.28176, -65.22269, -40.50528, -40.28963
14.31047, -65.04154, -40.28459, -40.25368
14.33692, -64.84544, -40.07545, -40.21117
14.36495, -64.66933, -39.87666, -40.16241
14.3923, -64.519, -39.69554, -40.12086
14.41879, -64.39935, -39.54414, -40.10619
14.44718, -64.29274, -39.41275, -40.10845
14.47477, -64.17947, -39.28976, -40.09883
14.50231, -64.04275, -39.166, -40.08253
14.53456, -63.89835, -39.03741, -40.05933
14.53456, -63.76413, -38.9227, -40.03248
14.56296, -63.62483, -38.80404, -39.99685
14.58856, -63.505, -38.69662, -39.96532
