range,posture,start,end,
135,Standing,79551,79761,
135,Standing,79551,79773,
135,Standing,79551,79788,
135,Standing,79551,79800,
135,Standing,79551,79812,
135,Standing,79551,79824,
135,Standing,79551,79842,
135,Standing,79551,79854,
135,Standing,79551,79869,
135,Standing,79551,79882,
135,Standing,79551,79899,
135,Standing,79551,79911,
135,Standing,79551,79924,
135,Standing,79551,79940,
135,Standing,79551,79953,
135,Standing,79551,79968,
135,Standing,79551,79980,
135,Standing,79551,79992,
135,Standing,79551,80010,
135,Standing,79551,80022,
135,Standing,79551,80039,
135,Standing,79551,80052,
135,Standing,79551,80061,
135,Standing,79551,80078,
135,Standing,79551,80091,
135,Standing,79551,80108,
135,Standing,79551,80120,
135,Standing,79551,80133,
135,Standing,79551,80148,
135,Standing,79551,80160,
135,Standing,79551,80173,
135,Standing,79551,80190,
135,Standing,79551,80202,
135,Standing,79551,80219,
135,Standing,79551,80232,
135,Standing,79551,80244,
135,Standing,79551,80259,
135,Standing,79551,80271,
135,Standing,79551,80288,
135,Standing,79551,80301,
135,Standing,79551,80313,
135,Standing,79551,80327,
135,Standing,79551,80345,
135,Standing,79551,80357,
135,Standing,79551,80369,
135,Standing,79551,80381,
135,Standing,79551,80399,
135,Standing,79551,80411,
135,Standing,79551,80423,
135,Standing,79551,80439,
135,Standing,79551,80451,
135,Standing,79551,80468,
135,Standing,79551,80481,
135,Standing,79551,80493,
135,Standing,79551,80510,
135,Standing,79551,80523,
135,Standing,79551,80537,
135,Standing,79551,80549,
135,Standing,79551,80562,
135,Standing,79551,80579,
135,Standing,79551,80591,
135,Standing,79551,80606,
135,Standing,79551,80618,
270,Standing,86421,86433,
270,Standing,86421,86451,
270,Standing,86421,86463,
270,Standing,86421,86480,
270,Standing,86421,86493,
270,Standing,86421,86505,
270,Standing,86421,86519,
270,Standing,86421,86532,
270,Standing,86421,86549,
270,Standing,86421,86561,
270,Standing,86421,86574,
270,Standing,86421,86591,
270,Standing,86421,86603,
270,Standing,86421,86619,
270,Standing,86421,86631,
270,Standing,86421,86643,
270,Standing,86421,86661,
270,Standing,86421,86673,
270,Standing,86421,86687,
270,Standing,86421,86700,
270,Standing,86421,86717,
270,Standing,86421,86729,
270,Standing,86421,86742,
270,Standing,86421,86754,
270,Standing,86421,86771,
270,Standing,86421,86784,
270,Standing,86421,86798,
270,Standing,86421,86810,
270,Standing,86421,86822,
270,Standing,86421,86840,
270,Standing,86421,86852,
270,Standing,86421,86870,
270,Standing,86421,86882,
270,Standing,86421,86894,
270,Standing,86421,86909,
270,Standing,86421,86922,
270,Standing,86421,86939,
270,Standing,86421,86951,
270,Standing,86421,86964,
270,Standing,86421,86978,
270,Standing,86421,86990,
270,Standing,86421,87008,
270,Standing,86421,87020,
270,Standing,86421,87032,
270,Standing,86421,87050,
270,Standing,86421,87062,
270,Standing,86421,87076,
270,Standing,86421,87089,
270,Standing,86421,87101,
270,Standing,86421,87118,
270,Standing,86421,87131,
270,Standing,86421,87143,
270,Standing,86421,87160,
270,Standing,86421,87176,
270,Standing,86421,87188,
270,Standing,86421,87200,
270,Standing,86421,87213,
270,Standing,86421,87230,
270,Standing,86421,87242,
270,Standing,86421,87257,
270,Standing,86421,87269,
270,Standing,86421,87281,
270,Standing,86421,87299,
270,Standing,86421,87311,
270,Standing,86421,87328,
270,Standing,86421,87341,
270,Standing,86421,87353,
270,Standing,86421,87367,
270,Standing,86421,87379,
270,Standing,86421,87397,
270,Standing,86421,87409,
270,Standing,86421,87427,
270,Standing,86421,87437,
270,Standing,86421,87449,
270,Standing,86421,87461,
270,Standing,86421,87479,
270,Standing,86421,87491,
270,Standing,89325,89337,
270,Standing,89325,89350,
270,Standing,89325,89367,
270,Standing,89325,89379,
270,Standing,89325,89397,
270,Standing,89325,89409,
270,Standing,89325,89421,
270,Standing,89325,89436,
270,Standing,89325,89448,
270,Standing,89325,89465,
270,Standing,89325,89478,
270,Standing,89325,89490,
270,Standing,89325,89505,
270,Standing,89325,89518,
270,Standing,89325,89530,
270,Standing,89325,89546,
270,Standing,89325,89559,
270,Standing,89325,89576,
270,Standing,89325,89588,
270,Standing,89325,89601,
270,Standing,89325,89616,
270,Standing,89325,89628,
270,Standing,89325,89646,
270,Standing,89325,89658,
270,Standing,89325,89670,
270,Standing,89325,89688,
270,Standing,89325,89700,
270,Standing,89325,89714,
270,Standing,89325,89726,
270,Standing,89325,89739,
270,Standing,89325,89756,
270,Standing,89325,89768,
270,Standing,89325,89784,
270,Standing,89325,89796,
270,Standing,89325,89808,
270,Standing,89325,89825,
270,Standing,89325,89837,
270,Standing,89325,89854,
270,Standing,89325,89867,
270,Standing,89325,89879,
270,Standing,89325,89894,
270,Standing,89325,89907,
270,Standing,89325,89924,
270,Standing,89325,89936,
270,Standing,89325,89949,
270,Standing,89325,89966,
270,Standing,89325,89975,
270,Standing,89325,89988,
270,Standing,89325,90005,
270,Standing,89325,90017,
270,Standing,89325,90035,
270,Standing,89325,90047,
270,Standing,89325,90059,
270,Standing,89325,90075,
270,Standing,89325,90087,
270,Standing,89325,90103,
270,Standing,89325,90117,
270,Standing,89325,90129,
270,Standing,89325,90145,
270,Standing,89325,90158,
270,Standing,89325,90173,
270,Standing,89325,90185,
270,Standing,89325,90198,
270,Standing,89325,90215,
270,Standing,89325,90227,
270,Standing,89325,90242,
270,Standing,89325,90254,
270,Standing,89325,90266,
270,Standing,89325,90284,
270,Standing,89325,90296,
270,Standing,89325,90313,
270,Standing,89325,90326,
270,Standing,89325,90338,
270,Standing,89325,90353,
270,Standing,89325,90365,
270,Standing,89325,90382,
270,Standing,89325,90395,
270,Standing,89325,90407,
270,Standing,89325,90424,
270,Standing,91812,91825,
270,Standing,91812,91837,
270,Standing,91812,91851,
270,Standing,91812,91864,
270,Standing,91812,91881,
270,Standing,91812,91893,
270,Standing,91812,91911,
270,Standing,91812,91923,
270,Standing,91812,91935,
270,Standing,91812,91948,
270,Standing,91812,91963,
270,Standing,91812,91975,
270,Standing,91812,91992,
270,Standing,91812,92004,
270,Standing,91812,92019,
270,Standing,91812,92032,
270,Standing,91812,92044,
270,Standing,91812,92061,
270,Standing,91812,92073,
270,Standing,91812,92086,
270,Standing,91812,92103,
270,Standing,91812,92115,
270,Standing,91812,92130,
270,Standing,91812,92142,
270,Standing,91812,92154,
270,Standing,91812,92172,
270,Standing,91812,92184,
270,Standing,91812,92201,
270,Standing,91812,92214,
270,Standing,91812,92228,
270,Standing,91812,92241,
270,Standing,91812,92254,
270,Standing,91812,92270,
270,Standing,91812,92282,
270,Standing,91812,92295,
270,Standing,91812,92310,
270,Standing,91812,92322,
270,Standing,91812,92340,
270,Standing,91812,92352,
270,Standing,91812,92369,
270,Standing,91812,92382,
270,Standing,91812,92394,
270,Standing,91812,92406,
270,Standing,91812,92421,
270,Standing,91812,92433,
270,Standing,91812,92450,
270,Standing,91812,92468,
270,Standing,91812,92480,
270,Standing,91812,92492,
270,Standing,91812,92505,
270,Standing,91812,92520,
270,Standing,91812,92532,
270,Standing,91812,92545,
270,Standing,91812,92561,
270,Standing,91812,92574,
270,Standing,91812,92587,
270,Standing,91812,92601,
270,Standing,91812,92613,
270,Standing,91812,92631,
270,Standing,91812,92643,
270,Standing,91812,92655,
270,Standing,91812,92673,
270,Standing,91812,92685,
270,Standing,91812,92699,
270,Standing,91812,92711,
270,Standing,91812,92724,
270,Standing,91812,92741,
270,Standing,91812,92753,
270,Standing,91812,92769,
270,Standing,91812,92781,
270,Standing,91812,92793,
0,Standing,101651,101668,
0,Standing,101651,101682,
0,Standing,101651,101696,
0,Standing,101651,101709,
0,Standing,101651,101725,
0,Standing,101651,101737,
0,Standing,101651,101750,
0,Standing,101651,101763,
0,Standing,101651,101778,
0,Standing,101651,101791,
0,Standing,101651,101809,
0,Standing,101651,101819,
0,Standing,101651,101836,
0,Standing,101651,101850,
0,Standing,101651,101860,
0,Standing,101651,101877,
0,Standing,101651,101891,
0,Standing,101651,101906,
0,Standing,101651,101918,
0,Standing,101651,101932,
0,Standing,101651,101947,
0,Standing,101651,101959,
0,Standing,101651,101971,
0,Standing,101651,101987,
0,Standing,101651,102000,
0,Standing,101651,102016,
0,Standing,101651,102028,
0,Standing,101651,102041,
0,Standing,101651,102056,
0,Standing,101651,102069,
0,Standing,101651,102086,
0,Standing,101651,102099,
0,Standing,101651,102110,
0,Standing,101651,102127,
0,Standing,101651,102140,
0,Standing,101651,102156,
0,Standing,101651,102168,
0,Standing,101651,102183,
0,Standing,101651,102197,
0,Standing,101651,102209,
0,Standing,101651,102224,
0,Standing,101651,102237,
0,Standing,101651,102250,
0,Standing,101651,102265,
0,Standing,101651,102278,
0,Standing,101651,102291,
0,Standing,101651,102306,
0,Standing,101651,102319,
0,Standing,101651,102337,
0,Standing,101651,102349,
0,Standing,101651,102360,
0,Standing,101651,102377,
0,Standing,101651,102390,
0,Standing,101651,102406,
0,Standing,101651,102418,
0,Standing,101651,102431,
0,Standing,101651,102447,
0,Standing,101651,102459,
0,Standing,101651,102474,
0,Standing,101651,102487,
0,Standing,101651,102500,
0,Standing,101651,102515,
0,Standing,101651,102528,
0,Standing,101651,102541,
0,Standing,101651,102556,
0,Standing,101651,102574,
0,Standing,101651,102597,
0,Standing,101651,102615,
0,Standing,101651,102627,
0,Standing,101651,102642,
0,Standing,101651,102656,
0,Standing,101651,102668,
0,Standing,101651,102683,
0,Standing,101651,102696,
0,Standing,101651,102709,
0,Standing,101651,102724,
0,Standing,101651,102737,
0,Standing,104527,104543,
0,Standing,104527,104555,
0,Standing,104527,104567,
0,Standing,104527,104583,
0,Standing,104527,104596,
0,Standing,104527,104613,
0,Standing,104527,104637,
0,Standing,104527,104654,
0,Standing,104527,104665,
0,Standing,104527,104678,
0,Standing,104527,104695,
0,Standing,104527,104708,
0,Standing,104527,104723,
0,Standing,104527,104736,
0,Standing,104527,104752,
0,Standing,104527,104764,
0,Standing,104527,104779,
0,Standing,104527,104793,
0,Standing,104527,104805,
0,Standing,104527,104818,
0,Standing,104527,104833,
0,Standing,104527,104846,
0,Standing,104527,104863,
0,Standing,104527,104873,
0,Standing,104527,104887,
0,Standing,104527,104904,
0,Standing,104527,104914,
0,Standing,104527,104933,
0,Standing,104527,104945,
0,Standing,104527,104961,
0,Standing,104527,104973,
0,Standing,104527,104986,
0,Standing,104527,105001,
0,Standing,104527,105014,
0,Standing,104527,105027,
0,Standing,104527,105042,
0,Standing,104527,105055,
0,Standing,104527,105070,
0,Standing,104527,105083,
0,Standing,104527,105096,
0,Standing,104527,105113,
0,Standing,104527,105123,
0,Standing,104527,105137,
0,Standing,104527,105154,
0,Standing,104527,105164,
0,Standing,104527,105183,
0,Standing,104527,105195,
0,Standing,104527,105208,
0,Standing,104527,105223,
0,Standing,104527,105238,
0,Standing,104527,105251,
0,Standing,104527,105264,
0,Standing,104527,105277,
0,Standing,104527,105292,
0,Standing,104527,105305,
0,Standing,104527,105320,
0,Standing,104527,105333,
0,Standing,104527,105346,
0,Standing,104527,105361,
0,Standing,104527,105373,
0,Standing,104527,105392,
0,Standing,104527,105404,
0,Standing,104527,105414,
0,Standing,104527,105433,
0,Standing,104527,105445,
0,Standing,104527,105460,
0,Standing,104527,105474,
0,Standing,104527,105486,
0,Standing,104527,105501,
0,Standing,104527,105513,
0,Standing,104527,105527,
0,Standing,104527,105542,
0,Standing,104527,105554,
0,Standing,104527,105570,
0,Standing,104527,105583,
0,Standing,104527,105595,
0,Standing,104527,105611,
0,Standing,106848,106860,
0,Standing,106848,106873,
0,Standing,106848,106889,
0,Standing,106848,106901,
0,Standing,106848,106918,
0,Standing,106848,106932,
0,Standing,106848,106942,
0,Standing,106848,106959,
0,Standing,106848,106973,
0,Standing,106848,106983,
0,Standing,106848,107000,
0,Standing,106848,107014,
0,Standing,106848,107029,
0,Standing,106848,107041,
0,Standing,106848,107054,
0,Standing,106848,107069,
0,Standing,106848,107082,
0,Standing,106848,107095,
0,Standing,106848,107110,
0,Standing,106848,107123,
0,Standing,106848,107139,
0,Standing,106848,107151,
0,Standing,106848,107164,
0,Standing,106848,107179,
0,Standing,106848,107192,
0,Standing,106848,107209,
0,Standing,106848,107223,
0,Standing,106848,107238,
0,Standing,106848,107250,
0,Standing,106848,107264,
0,Standing,106848,107279,
0,Standing,106848,107291,
0,Standing,106848,107304,
0,Standing,106848,107319,
0,Standing,106848,107332,
0,Standing,106848,107347,
0,Standing,106848,107360,
0,Standing,106848,107378,
0,Standing,106848,107388,
0,Standing,106848,107401,
0,Standing,106848,107419,
0,Standing,106848,107429,
0,Standing,106848,107442,
0,Standing,106848,107459,
0,Standing,106848,107472,
0,Standing,106848,107488,
0,Standing,106848,107500,
0,Standing,106848,107513,
0,Standing,106848,107529,
0,Standing,106848,107541,
0,Standing,106848,107554,
0,Standing,106848,107569,
0,Standing,106848,107582,
0,Standing,106848,107597,
0,Standing,106848,107610,
0,Standing,106848,107623,
0,Standing,106848,107679,
0,Standing,106848,107697,
0,Standing,106848,107709,
0,Standing,106848,107724,
0,Standing,106848,107738,
0,Standing,106848,107753,
0,Standing,106848,107770,
0,Standing,106848,107784,
0,Standing,106848,107799,
0,Standing,106848,107814,
0,Standing,106848,107827,
0,Standing,106848,107854,
0,Standing,106848,107868,
0,Standing,106848,107885,
0,Standing,106848,107898,
0,Standing,106848,107914,
0,Standing,106848,107926,
0,Standing,106848,107941,
0,Standing,106848,107955,
0,Standing,106848,107967,
0,Standing,106848,107982,
0,Standing,106848,108000,
0,Standing,106848,108010,
0,Standing,106848,108023,
0,Standing,106848,108036,
0,Standing,106848,108054,
0,Standing,106848,108064,
0,Standing,106848,108077,
0,Standing,106848,108094,
0,Standing,106848,108104,
0,Standing,106848,108118,
0,Standing,106848,108135,
0,Standing,106848,108164,
0,Standing,106848,108176,
0,Standing,106848,108189,
0,Standing,106848,108205,
0,Standing,106848,108217,
0,Standing,106848,108232,
0,Standing,106848,108244,
0,Standing,106848,108258,
0,Standing,106848,108278,
315,Standing,117897,117914,
315,Standing,117897,117924,
315,Standing,117897,117938,
315,Standing,117897,117955,
315,Standing,117897,117970,
315,Standing,117897,117984,
315,Standing,117897,117996,
315,Standing,117897,118011,
315,Standing,117897,118024,
315,Standing,117897,118037,
315,Standing,117897,118052,
315,Standing,117897,118065,
315,Standing,117897,118078,
315,Standing,117897,118093,
315,Standing,117897,118106,
315,Standing,117897,118124,
315,Standing,117897,118134,
315,Standing,117897,118147,
315,Standing,117897,118164,
315,Standing,117897,118174,
315,Standing,117897,118190,
315,Standing,117897,118205,
315,Standing,117897,118215,
315,Standing,117897,118234,
315,Standing,117897,118246,
315,Standing,117897,118261,
315,Standing,117897,118275,
315,Standing,117897,118287,
315,Standing,117897,118302,
315,Standing,117897,118315,
315,Standing,117897,118328,
315,Standing,117897,118343,
315,Standing,117897,118355,
315,Standing,117897,118371,
315,Standing,117897,118384,
315,Standing,117897,118402,
315,Standing,117897,118414,
315,Standing,117897,118429,
315,Standing,117897,118443,
315,Standing,117897,118455,
315,Standing,117897,118465,
315,Standing,117897,118483,
315,Standing,117897,118496,
315,Standing,117897,118506,
315,Standing,117897,118524,
315,Standing,117897,118537,
315,Standing,117897,118552,
315,Standing,117897,118564,
315,Standing,117897,118580,
315,Standing,117897,118593,
315,Standing,117897,118605,
315,Standing,117897,118619,
315,Standing,117897,118634,
315,Standing,117897,118646,
315,Standing,117897,118662,
315,Standing,117897,118674,
315,Standing,117897,118692,
315,Standing,117897,118705,
315,Standing,117897,118715,
315,Standing,117897,118733,
315,Standing,117897,118746,
315,Standing,117897,118761,
315,Standing,117897,118774,
315,Standing,117897,118787,
315,Standing,117897,118797,
315,Standing,117897,118814,
315,Standing,117897,118843,
315,Standing,117897,118855,
315,Standing,117897,118868,
315,Standing,117897,118884,
315,Standing,117897,118896,
315,Standing,117897,118912,
315,Standing,117897,118925,
315,Standing,117897,118942,
315,Standing,117897,118955,
315,Standing,117897,118965,
315,Standing,117897,118983,
315,Standing,117897,118995,
315,Standing,117897,119011,
315,Standing,117897,119024,
315,Standing,117897,119040,
315,Standing,117897,119052,
315,Standing,117897,119180,
315,Standing,117897,119192,
315,Standing,117897,119215,
315,Standing,121105,121120,
315,Standing,121105,121133,
315,Standing,121105,121148,
315,Standing,121105,121160,
315,Standing,121105,121179,
315,Standing,121105,121189,
315,Standing,121105,121214,
315,Standing,121105,121230,
315,Standing,121105,121242,
315,Standing,121105,121261,
315,Standing,121105,121271,
315,Standing,121105,121283,
315,Standing,121105,121300,
315,Standing,121105,121314,
315,Standing,121105,121329,
315,Standing,121105,121341,
315,Standing,121105,121357,
315,Standing,121105,121370,
315,Standing,121105,121382,
315,Standing,121105,121396,
315,Standing,121105,121410,
315,Standing,121105,121423,
315,Standing,121105,121439,
315,Standing,121105,121451,
315,Standing,121105,121464,
315,Standing,121105,121480,
315,Standing,121105,121492,
315,Standing,121105,121510,
315,Standing,121105,121521,
315,Standing,121105,121533,
315,Standing,121105,121550,
315,Standing,121105,121561,
315,Standing,121105,121579,
315,Standing,121105,121591,
315,Standing,121105,121605,
315,Standing,121105,121620,
315,Standing,121105,121632,
315,Standing,121105,121648,
315,Standing,121105,121661,
315,Standing,121105,121673,
315,Standing,121105,121689,
315,Standing,121105,121701,
315,Standing,121105,121714,
315,Standing,121105,121730,
315,Standing,121105,121742,
315,Standing,121105,121760,
315,Standing,121105,121771,
315,Standing,121105,121788,
315,Standing,121105,121800,
315,Standing,121105,121816,
315,Standing,121105,121829,
315,Standing,121105,121841,
315,Standing,121105,121851,
315,Standing,121105,121870,
315,Standing,121105,121882,
315,Standing,121105,121897,
315,Standing,121105,121911,
315,Standing,121105,121923,
315,Standing,121105,121938,
315,Standing,121105,121951,
315,Standing,121105,121966,
315,Standing,121105,121979,
315,Standing,121105,121992,
315,Standing,121105,122010,
315,Standing,121105,122020,
315,Standing,121105,122038,
315,Standing,121105,122051,
315,Standing,121105,122061,
315,Standing,121105,122079,
315,Standing,121105,122091,
315,Standing,121105,122106,
315,Standing,121105,122120,
315,Standing,121105,122132,
315,Standing,121105,122147,
315,Standing,121105,122161,
315,Standing,121105,122173,
315,Standing,121105,122188,
315,Standing,121105,122206,
315,Standing,121105,122216,
315,Standing,121105,122229,
315,Standing,121105,122242,
315,Standing,121105,122257,
315,Standing,121105,122270,
315,Standing,121105,122288,
315,Standing,121105,122301,
315,Standing,121105,122311,
315,Standing,121105,122329,
315,Standing,123966,123978,
315,Standing,123966,123994,
315,Standing,123966,124007,
315,Standing,123966,124019,
315,Standing,123966,124035,
315,Standing,123966,124047,
315,Standing,123966,124078,
315,Standing,123966,124088,
315,Standing,123966,124106,
315,Standing,123966,124119,
315,Standing,123966,124129,
315,Standing,123966,124147,
315,Standing,123966,124160,
315,Standing,123966,124175,
315,Standing,123966,124187,
315,Standing,123966,124200,
315,Standing,123966,124216,
315,Standing,123966,124233,
315,Standing,123966,124243,
315,Standing,123966,124269,
315,Standing,123966,124284,
315,Standing,123966,124297,
315,Standing,123966,124310,
315,Standing,123966,124325,
315,Standing,123966,124338,
315,Standing,123966,124356,
315,Standing,123966,124368,
315,Standing,123966,124379,
315,Standing,123966,124397,
315,Standing,123966,124409,
315,Standing,123966,124425,
315,Standing,123966,124437,
315,Standing,123966,124450,
315,Standing,123966,124466,
315,Standing,123966,124478,
315,Standing,123966,124493,
315,Standing,123966,124507,
315,Standing,123966,124519,
315,Standing,123966,124534,
315,Standing,123966,124547,
315,Standing,123966,124565,
315,Standing,123966,124575,
315,Standing,123966,124588,
315,Standing,123966,124606,
315,Standing,123966,124616,
315,Standing,123966,124628,
315,Standing,123966,124647,
315,Standing,123966,124659,
315,Standing,123966,124675,
315,Standing,123966,124687,
315,Standing,123966,124700,
315,Standing,123966,124716,
315,Standing,123966,124728,
315,Standing,123966,124743,
315,Standing,123966,124756,
315,Standing,123966,124769,
315,Standing,123966,124784,
315,Standing,123966,124797,
315,Standing,123966,124815,
315,Standing,123966,124825,
315,Standing,123966,124837,
315,Standing,123966,124856,
315,Standing,123966,124866,
315,Standing,123966,124881,
315,Standing,123966,124897,
315,Standing,123966,124909,
315,Standing,123966,124924,
315,Standing,123966,124937,
315,Standing,123966,124950,
315,Standing,123966,124965,
315,Standing,123966,124978,
315,Standing,123966,124993,
315,Standing,123966,125006,
315,Standing,123966,125022,
315,Standing,123966,125034,
315,Standing,123966,125047,
315,Standing,123966,125065,
315,Standing,123966,125075,
315,Standing,123966,125087,
315,Standing,123966,125106,
315,Standing,123966,125116,
315,Standing,123966,125133,
315,Standing,123966,125147,
315,Standing,123966,125157,
315,Standing,123966,125174,
315,Standing,123966,125188,
315,Standing,123966,125202,
315,Standing,123966,125215,
315,Standing,123966,125228,
315,Standing,123966,125243,
315,Standing,123966,125256,
315,Standing,123966,125268,
315,Standing,123966,125284,
315,Standing,123966,125297,
315,Standing,123966,125315,
315,Standing,123966,125325,
